Date,Open,High,Low,Close,Volume,Currency
2018-07-18,2001.84,2011.74,1985.08,1988.02,34957000,KRW
2018-07-19,1996.83,2000.6,1986.7,1989.01,35706000,KRW
2018-07-20,1988.43,2000.72,1976.04,1996.55,34736000,KRW
2018-07-23,1993.65,1993.65,1971.42,1976.99,40802000,KRW
2018-07-24,1977.87,1981.58,1965.25,1976.53,33508000,KRW
2018-07-25,1979.25,1987.67,1966.52,1970.49,36302000,KRW
2018-07-26,1977.95,1993.58,1969.69,1986.04,37079000,KRW
2018-07-27,1986.15,1991.87,1979.82,1991.65,27387000,KRW
2018-07-30,1985.11,1990.56,1977.92,1986.95,22796000,KRW
2018-07-31,1983.79,1988.83,1978.22,1986.26,28410000,KRW
2018-08-01,1992.12,2002.53,1988.89,1993.23,27372000,KRW
2018-08-02,1990.39,1991.21,1952.9,1956.86,30140000,KRW
2018-08-03,1962.24,1968.98,1956.0,1967.42,25933000,KRW
2018-08-06,1969.64,1979.73,1963.84,1966.06,31432000,KRW
2018-08-07,1970.53,1984.46,1963.02,1982.89,35418000,KRW
2018-08-08,1989.86,1994.08,1982.72,1985.99,36899000,KRW
2018-08-09,1985.37,1987.67,1974.29,1987.67,42678000,KRW
2018-08-10,1974.0,1975.93,1951.81,1955.69,44170000,KRW
2018-08-13,1938.25,1944.23,1920.07,1933.18,34147000,KRW
2018-08-14,1933.33,1943.95,1930.62,1939.58,29956000,KRW
2018-08-16,1908.07,1925.05,1899.98,1918.93,38347000,KRW
2018-08-17,1920.33,1925.27,1915.19,1919.72,24744000,KRW
2018-08-20,1926.21,1934.12,1914.94,1918.66,26356000,KRW
2018-08-21,1917.32,1945.47,1913.88,1941.97,34308000,KRW
2018-08-22,1945.83,1958.25,1942.97,1953.61,36975000,KRW
2018-08-23,1960.78,1962.47,1948.2,1961.92,26467000,KRW
2018-08-24,1953.82,1971.77,1949.85,1969.61,27091000,KRW
2018-08-27,1975.46,1983.95,1969.85,1980.44,26557000,KRW
2018-08-28,1993.4,1993.87,1975.59,1980.03,29630000,KRW
2018-08-29,1979.76,1986.15,1973.99,1985.6,23163000,KRW
2018-08-30,1987.18,2000.37,1979.45,1987.7,31934000,KRW
2018-08-31,1975.69,2003.55,1973.24,2003.55,34190000,KRW
2018-09-03,1996.01,1996.46,1978.43,1982.73,24877000,KRW
2018-09-04,1984.87,1995.78,1979.49,1992.8,23235000,KRW
2018-09-05,1984.89,1986.85,1960.79,1963.97,31902000,KRW
2018-09-06,1956.71,1968.0,1951.87,1958.64,33779000,KRW
2018-09-07,1938.34,1950.43,1929.75,1943.11,46956000,KRW
2018-09-10,1940.73,1949.92,1939.65,1946.88,30877000,KRW
2018-09-11,1944.28,1953.96,1930.81,1935.94,33000000,KRW
2018-09-12,1936.84,1940.59,1926.29,1933.81,35396000,KRW
2018-09-13,1934.35,1940.05,1928.31,1932.07,47474000,KRW
2018-09-14,1952.37,1968.44,1951.15,1967.9,37113000,KRW
2018-09-17,1964.01,1965.84,1946.83,1954.38,27070000,KRW
2018-09-18,1939.25,1964.69,1939.25,1961.46,34619000,KRW
2018-09-19,1973.0,1973.0,1959.8,1969.19,39490000,KRW
2018-09-20,1974.37,1999.53,1972.81,1989.98,41795000,KRW
2018-09-21,1992.05,2000.1,1986.39,2000.1,59196000,KRW
2018-09-27,1989.45,2010.67,1989.29,2010.67,51461000,KRW
2018-09-28,2008.76,2009.46,1988.87,1992.62,53257000,KRW
2018-10-01,2000.17,2003.29,1983.95,1991.88,33244000,KRW
2018-10-02,1993.16,1996.2,1964.74,1965.48,33169000,KRW
2018-10-04,1961.17,1961.19,1927.63,1930.34,47566000,KRW
2018-10-05,1930.22,1939.67,1918.29,1930.13,39397000,KRW
2018-10-08,1921.02,1938.6,1921.02,1925.12,26922000,KRW
2018-10-10,1927.63,1931.29,1912.26,1918.72,48867000,KRW
2018-10-11,1879.14,1884.62,1835.16,1835.16,63403000,KRW
2018-10-12,1840.15,1877.68,1838.22,1864.05,46239000,KRW
2018-10-15,1856.59,1857.67,1842.38,1847.45,31260000,KRW
2018-10-16,1858.57,1863.37,1839.34,1844.6,25611000,KRW
2018-10-17,1864.66,1877.78,1860.24,1866.0,32921000,KRW
2018-10-18,1855.59,1864.87,1848.45,1848.81,30037000,KRW
2018-10-19,1832.63,1860.35,1827.06,1857.79,31905000,KRW
2018-10-22,1844.82,1867.62,1841.3,1862.89,25554000,KRW
2018-10-23,1847.93,1848.02,1807.68,1819.91,42372000,KRW
2018-10-24,1828.57,1828.97,1805.27,1809.99,46544000,KRW
2018-10-25,1761.94,1780.76,1755.26,1776.78,65380000,KRW
2018-10-26,1779.04,1779.04,1740.07,1756.66,51916000,KRW
2018-10-29,1756.71,1771.82,1742.87,1745.09,47646000,KRW
2018-10-30,1738.04,1777.9,1738.04,1761.16,53499000,KRW
2018-10-31,1770.12,1770.64,1750.19,1770.64,52069000,KRW
2018-11-01,1776.09,1788.49,1761.39,1762.26,40901000,KRW
2018-11-02,1784.82,1826.33,1782.08,1825.69,47228000,KRW
2018-11-05,1808.52,1810.48,1783.62,1807.67,34619000,KRW
2018-11-06,1812.55,1818.48,1795.31,1816.47,27345000,KRW
2018-11-07,1813.27,1829.31,1809.64,1813.06,35923000,KRW
2018-11-08,1841.74,1850.72,1819.45,1819.78,41818000,KRW
2018-11-09,1820.66,1831.32,1812.46,1816.0,34971000,KRW
2018-11-11,1816.0,1816.0,1816.0,1816.0,0,KRW
2018-11-12,1797.03,1822.71,1797.03,1818.41,35851000,KRW
2018-11-13,1787.83,1805.01,1770.82,1803.97,36646000,KRW
2018-11-14,1802.41,1806.34,1791.16,1798.93,32139000,KRW
2018-11-15,1791.34,1813.82,1789.51,1812.77,27958000,KRW
2018-11-16,1823.01,1825.76,1807.17,1811.51,27737000,KRW
2018-11-18,1811.51,1811.51,1811.51,1811.51,0,KRW
2018-11-19,1812.22,1824.6,1801.63,1810.3,27748000,KRW
2018-11-20,1781.92,1795.11,1780.65,1787.91,33216000,KRW
2018-11-21,1763.17,1776.44,1755.27,1774.68,33626000,KRW
2018-11-22,1776.51,1782.04,1769.89,1774.47,26387000,KRW
2018-11-23,1776.0,1778.57,1754.31,1765.36,20654000,KRW
2018-11-25,1765.36,1765.36,1765.36,1765.36,0,KRW
2018-11-26,1763.28,1787.9,1763.28,1787.72,29341000,KRW
2018-11-27,1795.26,1807.06,1785.19,1805.43,31453000,KRW
2018-11-28,1808.22,1815.08,1800.08,1814.1,31995000,KRW
2018-11-29,1838.81,1841.86,1812.92,1818.27,33991000,KRW
2018-11-30,1821.06,1829.5,1792.73,1795.7,55233000,KRW
2018-12-02,1795.7,1795.7,1795.7,1795.7,0,KRW
2018-12-03,1825.26,1835.03,1812.12,1828.87,36038000,KRW
2018-12-04,1819.85,1823.11,1798.73,1806.77,38305000,KRW
2018-12-05,1781.45,1799.86,1781.1,1794.16,31824000,KRW
2018-12-06,1782.57,1782.94,1761.58,1764.37,39800000,KRW
2018-12-07,1775.98,1780.61,1764.91,1772.38,31163000,KRW
2018-12-09,1772.38,1772.38,1772.38,1772.38,0,KRW
2018-12-10,1749.05,1755.17,1740.59,1751.51,39052000,KRW
2018-12-11,1755.09,1755.59,1742.35,1747.62,36231000,KRW
2018-12-12,1755.13,1774.29,1753.12,1771.39,40448000,KRW
2018-12-13,1775.57,1787.57,1769.19,1774.29,72671000,KRW
2018-12-14,1776.59,1776.59,1736.91,1744.1,47511000,KRW
2018-12-16,1744.1,1744.1,1744.1,1744.1,0,KRW
2018-12-17,1743.57,1756.71,1740.75,1749.85,33086000,KRW
2018-12-18,1736.05,1753.12,1733.67,1742.53,36642000,KRW
2018-12-19,1747.15,1759.84,1743.44,1758.5,33681000,KRW
2018-12-20,1742.25,1750.9,1730.32,1739.15,37157000,KRW
2018-12-21,1729.84,1741.89,1726.36,1741.89,43196000,KRW
2018-12-23,1741.89,1741.89,1741.89,1741.89,0,KRW
2018-12-24,1731.88,1743.82,1727.94,1740.0,27464000,KRW
2018-12-25,1740.0,1740.0,1740.0,1740.0,0,KRW
2018-12-26,1718.28,1729.27,1710.85,1721.33,40261000,KRW
2018-12-27,1725.39,1725.91,1709.61,1714.23,36854000,KRW
2018-12-28,1721.81,1729.41,1718.64,1723.22,28279000,KRW
2019-01-01,1723.22,1723.22,1723.22,1723.22,0,KRW
2019-01-02,1732.45,1735.81,1696.01,1701.16,29716000,KRW
2019-01-03,1699.38,1704.72,1681.52,1684.17,38472000,KRW
2019-01-04,1683.37,1697.42,1676.71,1696.43,42603000,KRW
2019-01-06,1696.43,1696.43,1696.43,1696.43,0,KRW
2019-01-07,1717.45,1730.1,1715.12,1721.79,45409000,KRW
2019-01-08,1716.59,1729.81,1707.42,1709.31,41099000,KRW
2019-01-09,1718.42,1754.38,1717.53,1752.09,43194000,KRW
2019-01-10,1753.72,1761.91,1748.0,1754.61,45048000,KRW
2019-01-11,1761.74,1768.84,1755.43,1766.31,32075000,KRW
2019-01-13,1766.31,1766.31,1766.31,1766.31,0,KRW
2019-01-14,1759.75,1762.83,1743.13,1748.57,30645000,KRW
2019-01-15,1752.18,1784.71,1749.78,1784.62,32854000,KRW
2019-01-16,1784.17,1794.86,1776.94,1794.46,28947000,KRW
2019-01-17,1796.47,1808.82,1793.92,1802.28,35991000,KRW
2019-01-18,1808.68,1815.37,1806.67,1813.66,31821000,KRW
2019-01-20,1813.66,1813.66,1813.66,1813.66,0,KRW
2019-01-21,1820.23,1821.83,1801.03,1815.26,35464000,KRW
2019-01-22,1815.23,1818.66,1797.4,1806.43,31717000,KRW
2019-01-23,1795.9,1817.22,1792.83,1811.48,32494000,KRW
2019-01-24,1815.45,1834.19,1813.37,1834.19,41446000,KRW
2019-01-25,1841.56,1871.84,1840.68,1871.84,50990000,KRW
2019-01-27,1871.84,1871.84,1871.84,1871.84,0,KRW
2019-01-28,1878.14,1884.26,1863.24,1871.68,41589000,KRW
2019-01-29,1867.7,1883.79,1858.95,1883.79,37917000,KRW
2019-01-30,1881.33,1910.25,1876.78,1910.25,47067000,KRW
2019-01-31,1924.09,1925.93,1902.81,1902.81,57411000,KRW
2019-02-01,1911.85,1922.33,1900.29,1903.0,40385000,KRW
2019-02-06,1903.0,1903.0,1903.0,1903.0,0,KRW
2019-02-07,1914.98,1916.39,1898.52,1900.95,38810000,KRW
2019-02-08,1887.48,1888.5,1866.3,1869.36,36129000,KRW
2019-02-10,1869.36,1869.36,1869.36,1869.36,0,KRW
2019-02-11,1869.56,1874.55,1858.11,1874.3,36367000,KRW
2019-02-12,1873.72,1891.73,1868.12,1887.42,39288000,KRW
2019-02-13,1897.62,1901.14,1890.14,1895.65,37944000,KRW
2019-02-14,1891.21,1924.0,1883.15,1924.0,49559000,KRW
2019-02-15,1907.83,1907.83,1879.96,1888.28,34839000,KRW
2019-02-17,1888.28,1888.28,1888.28,1888.28,0,KRW
2019-02-18,1899.52,1909.28,1891.25,1899.99,29930000,KRW
2019-02-19,1895.11,1899.64,1879.51,1891.84,23893000,KRW
2019-02-20,1903.85,1922.27,1902.48,1916.4,39638000,KRW
2019-02-21,1908.78,1924.41,1901.0,1918.64,33638000,KRW
2019-02-22,1909.1,1919.8,1903.13,1919.8,27535000,KRW
2019-02-25,1927.74,1928.63,1911.25,1920.08,26854000,KRW
2019-02-26,1916.14,1920.84,1904.96,1911.29,31229000,KRW
2019-02-27,1918.04,1922.93,1913.24,1916.39,32568000,KRW
2019-02-28,1910.57,1912.16,1884.17,1884.17,62334000,KRW
2019-03-04,1901.85,1904.23,1870.47,1872.81,46357000,KRW
2019-03-05,1866.16,1869.63,1852.36,1857.36,34467000,KRW
2019-03-06,1855.32,1856.7,1847.43,1855.36,35189000,KRW
2019-03-07,1850.66,1866.42,1842.44,1851.65,34606000,KRW
2019-03-08,1840.34,1846.23,1824.64,1824.68,31539000,KRW
2019-03-11,1830.76,1836.16,1819.54,1824.76,30497000,KRW
2019-03-12,1840.99,1850.71,1838.29,1845.0,30937000,KRW
2019-03-13,1838.17,1839.15,1816.95,1830.61,27437000,KRW
2019-03-14,1835.08,1839.91,1820.76,1833.63,48904000,KRW
2019-03-15,1832.3,1857.75,1831.63,1854.58,56106000,KRW
2019-03-18,1855.86,1859.88,1846.15,1852.71,25322000,KRW
2019-03-19,1854.16,1855.34,1843.41,1853.29,24442000,KRW
2019-03-20,1846.14,1856.53,1829.92,1855.74,29112000,KRW
2019-03-21,1867.37,1894.28,1867.37,1882.88,52420000,KRW
2019-03-22,1895.46,1898.97,1883.55,1890.63,74600000,KRW
2019-03-25,1861.12,1861.64,1848.78,1850.6,32772000,KRW
2019-03-26,1856.43,1857.07,1844.98,1848.77,31234000,KRW
2019-03-27,1842.45,1852.26,1827.5,1845.84,28625000,KRW
2019-03-28,1829.26,1838.81,1823.34,1831.85,27451000,KRW
2019-03-29,1837.83,1840.8,1824.18,1837.13,40296000,KRW
2019-04-01,1851.95,1867.23,1851.95,1862.74,31077000,KRW
2019-04-02,1872.71,1880.28,1870.33,1875.42,33005000,KRW
2019-04-03,1878.59,1903.8,1873.3,1903.8,41920000,KRW
2019-04-04,1899.87,1918.65,1898.72,1906.99,35221000,KRW
2019-04-05,1906.14,1918.63,1904.84,1910.37,27021000,KRW
2019-04-08,1917.34,1917.34,1899.1,1908.95,29547000,KRW
2019-04-09,1909.7,1919.19,1901.82,1911.22,29197000,KRW
2019-04-10,1901.13,1919.22,1898.79,1918.71,37042000,KRW
2019-04-11,1920.74,1922.58,1906.27,1914.07,40845000,KRW
2019-04-12,1909.8,1922.62,1903.6,1919.99,28360000,KRW
2019-04-15,1928.01,1937.91,1925.46,1927.23,31491000,KRW
2019-04-16,1926.69,1938.83,1925.65,1938.76,31014000,KRW
2019-04-17,1939.02,1942.96,1933.13,1936.17,25416000,KRW
2019-04-18,1940.85,1942.56,1902.2,1905.45,37269000,KRW
2019-04-19,1915.28,1917.95,1905.52,1906.2,24085000,KRW
2019-04-22,1906.84,1917.36,1897.53,1906.68,21291000,KRW
2019-04-23,1905.47,1913.54,1904.83,1910.53,24351000,KRW
2019-04-24,1920.33,1920.33,1879.06,1892.49,43850000,KRW
2019-04-25,1884.73,1896.55,1878.37,1886.11,37901000,KRW
2019-04-26,1871.04,1884.38,1865.2,1876.06,35415000,KRW
2019-04-29,1880.83,1915.08,1880.33,1915.08,29571000,KRW
2019-04-30,1909.67,1912.43,1886.33,1901.19,34307000,KRW
2019-05-02,1890.48,1913.78,1889.03,1908.25,30706000,KRW
2019-05-03,1905.15,1907.35,1889.54,1892.46,29518000,KRW
2019-05-07,1876.16,1881.26,1863.1,1879.36,37398000,KRW
2019-05-08,1855.54,1881.54,1855.54,1869.46,33464000,KRW
2019-05-09,1860.03,1865.81,1808.36,1808.36,61786000,KRW
2019-05-10,1823.73,1833.01,1800.4,1815.3,42108000,KRW
2019-05-13,1800.24,1814.33,1795.76,1796.54,29016000,KRW
2019-05-14,1777.6,1807.53,1774.48,1794.33,37428000,KRW
2019-05-15,1793.45,1809.76,1788.98,1797.5,31423000,KRW
2019-05-16,1799.13,1799.92,1766.7,1771.68,40103000,KRW
2019-05-17,1784.43,1784.66,1756.81,1759.79,37805000,KRW
2019-05-20,1770.35,1783.43,1762.81,1767.62,34650000,KRW
2019-05-21,1770.55,1795.6,1767.43,1777.2,42022000,KRW
2019-05-22,1782.99,1787.19,1760.95,1780.61,31351000,KRW
2019-05-23,1779.03,1785.42,1767.69,1780.71,34038000,KRW
2019-05-24,1769.15,1778.52,1755.33,1765.26,34860000,KRW
2019-05-27,1763.17,1774.86,1755.82,1764.25,25655000,KRW
2019-05-28,1763.56,1775.14,1754.69,1764.43,76200000,KRW
2019-05-29,1758.34,1758.34,1734.35,1743.31,47665000,KRW
2019-05-30,1745.56,1765.44,1745.56,1763.22,32929000,KRW
2019-05-31,1752.89,1771.72,1746.77,1761.47,40148000,KRW
2019-06-03,1755.07,1797.41,1752.81,1794.7,42440000,KRW
2019-06-04,1791.25,1793.77,1781.89,1788.63,31736000,KRW
2019-06-05,1805.36,1808.02,1787.51,1791.59,35842000,KRW
2019-06-07,1790.09,1803.18,1780.05,1793.62,34079000,KRW
2019-06-10,1807.34,1820.41,1796.29,1819.64,30091000,KRW
2019-06-11,1815.1,1829.64,1813.24,1826.41,30925000,KRW
2019-06-12,1824.79,1830.99,1814.93,1820.61,27843000,KRW
2019-06-13,1814.2,1817.49,1788.87,1804.29,48420000,KRW
2019-06-14,1798.63,1808.05,1790.29,1799.87,30730000,KRW
2019-06-17,1795.13,1807.33,1790.11,1798.66,28515000,KRW
2019-06-18,1795.93,1811.1,1795.93,1807.52,31719000,KRW
2019-06-19,1829.11,1836.7,1826.35,1834.84,35312000,KRW
2019-06-20,1828.88,1840.13,1827.55,1840.11,29704000,KRW
2019-06-21,1841.43,1842.06,1830.14,1836.83,35756000,KRW
2019-06-24,1838.64,1844.69,1834.29,1837.14,23063000,KRW
2019-06-25,1834.25,1846.66,1829.34,1836.94,24908000,KRW
2019-06-26,1837.8,1845.85,1834.08,1840.7,29587000,KRW
2019-06-27,1841.05,1862.09,1838.27,1856.7,36495000,KRW
2019-06-28,1859.13,1862.85,1850.71,1856.21,31330000,KRW
2019-07-01,1867.73,1867.73,1849.26,1852.38,34374000,KRW
2019-07-02,1843.45,1853.14,1834.57,1842.87,25734000,KRW
2019-07-03,1838.7,1847.51,1816.46,1819.95,29689000,KRW
2019-07-04,1824.36,1837.57,1820.44,1837.04,23115000,KRW
2019-07-05,1837.57,1840.81,1823.24,1835.02,25991000,KRW
2019-07-08,1813.02,1815.92,1796.2,1797.65,28641000,KRW
2019-07-09,1806.23,1811.15,1796.27,1796.27,29080000,KRW
2019-07-10,1808.47,1816.0,1804.23,1804.27,30490000,KRW
2019-07-11,1817.47,1832.62,1816.86,1824.42,40337000,KRW
2019-07-12,1827.81,1834.62,1821.13,1830.58,23137000,KRW
2019-07-15,1825.73,1838.11,1820.22,1832.92,21648000,KRW
2019-07-16,1832.64,1844.2,1829.13,1841.74,27733000,KRW
2019-07-17,1827.31,1829.24,1817.12,1824.44,24113000,KRW
2019-07-18,1822.37,1825.71,1812.83,1820.94,23215000,KRW
2019-07-19,1835.18,1848.83,1831.9,1846.07,29678000,KRW
2019-07-22,1842.73,1851.94,1840.67,1847.22,25772000,KRW
2019-07-23,1850.77,1861.31,1849.89,1856.78,36694000,KRW
2019-07-24,1851.19,1861.5,1836.27,1838.55,33058000,KRW
2019-07-25,1846.58,1849.83,1830.01,1840.7,38928000,KRW
2019-07-26,1828.48,1839.62,1825.94,1837.95,34170000,KRW
2019-07-29,1830.63,1834.54,1804.63,1809.12,27447000,KRW
2019-07-30,1816.11,1822.95,1814.35,1817.98,22838000,KRW
2019-07-31,1812.59,1817.28,1787.96,1796.13,50019000,KRW
2019-08-01,1787.2,1803.78,1785.24,1792.78,30884000,KRW
2019-08-02,1771.13,1782.8,1766.89,1776.35,45218000,KRW
2019-08-05,1762.37,1764.35,1736.32,1739.89,52415000,KRW
2019-08-06,1696.18,1734.73,1694.35,1713.21,55648000,KRW
2019-08-07,1720.87,1723.56,1700.16,1705.23,38259000,KRW
2019-08-08,1718.79,1724.87,1702.11,1702.11,53829000,KRW
2019-08-09,1721.08,1729.92,1717.22,1721.06,34019000,KRW
2019-08-12,1727.25,1733.33,1719.99,1726.06,27131000,KRW
2019-08-13,1713.06,1719.78,1706.46,1707.18,28690000,KRW
2019-08-14,1729.48,1737.34,1722.59,1724.74,32770000,KRW
2019-08-16,1711.46,1719.5,1702.06,1719.5,30484000,KRW
2019-08-19,1728.63,1730.24,1720.43,1723.75,23011000,KRW
2019-08-20,1727.25,1748.79,1722.31,1745.2,27475000,KRW
2019-08-21,1738.09,1754.6,1737.71,1745.75,25207000,KRW
2019-08-22,1746.58,1748.23,1729.84,1729.89,29598000,KRW
2019-08-23,1722.53,1735.7,1721.43,1730.84,20100000,KRW
2019-08-26,1702.71,1710.65,1697.81,1704.73,27127000,KRW
2019-08-27,1714.7,1723.59,1708.79,1715.46,43881000,KRW
2019-08-28,1720.85,1733.08,1716.66,1729.48,23464000,KRW
2019-08-29,1729.89,1733.02,1713.39,1718.95,29525000,KRW
2019-08-30,1736.3,1754.47,1735.95,1750.36,38274000,KRW
2019-09-02,1745.79,1755.25,1741.56,1750.72,24454000,KRW
2019-09-03,1746.76,1753.11,1737.98,1743.63,27843000,KRW
2019-09-04,1742.07,1767.37,1740.94,1767.37,34106000,KRW
2019-09-05,1774.64,1799.35,1773.47,1789.63,47106000,KRW
2019-09-06,1802.39,1803.39,1792.02,1799.25,29183000,KRW
2019-09-09,1803.15,1820.41,1802.15,1813.73,29200000,KRW
2019-09-10,1817.34,1823.5,1811.75,1821.03,32951000,KRW
2019-09-11,1831.43,1837.25,1824.5,1833.36,55231000,KRW
2019-09-16,1835.37,1836.25,1819.33,1836.19,46139000,KRW
2019-09-17,1832.73,1837.59,1828.54,1833.17,31661000,KRW
2019-09-18,1834.32,1847.87,1830.11,1843.5,32804000,KRW
2019-09-19,1844.89,1866.94,1844.89,1860.19,39511000,KRW
2019-09-20,1861.04,1872.57,1857.09,1870.35,41185000,KRW
2019-09-23,1866.3,1875.03,1864.57,1873.12,29529000,KRW
2019-09-24,1871.55,1885.08,1866.25,1883.62,28897000,KRW
2019-09-25,1872.35,1874.9,1858.9,1860.6,32017000,KRW
2019-09-26,1868.49,1873.3,1855.17,1864.13,55114000,KRW
2019-09-27,1850.53,1851.05,1833.15,1839.18,27525000,KRW
2019-09-30,1833.45,1856.02,1829.59,1853.6,28620000,KRW
2019-10-01,1853.41,1865.36,1849.26,1859.63,24509000,KRW
2019-10-02,1845.94,1845.94,1819.47,1819.47,30250000,KRW
2019-10-04,1817.28,1834.38,1814.4,1814.4,29461000,KRW
2019-10-07,1827.37,1832.35,1811.42,1816.82,23695000,KRW
2019-10-08,1825.82,1844.44,1818.51,1842.97,36814000,KRW
2019-10-10,1823.84,1841.15,1808.79,1827.08,55500000,KRW
2019-10-11,1846.45,1854.76,1839.04,1844.86,29853000,KRW
2019-10-14,1868.33,1875.42,1860.17,1861.98,32512000,KRW
2019-10-15,1859.29,1867.73,1857.79,1861.7,24266000,KRW
2019-10-16,1876.13,1883.51,1868.6,1875.59,31584000,KRW
2019-10-17,1871.52,1877.31,1863.58,1870.7,26200000,KRW
2019-10-18,1872.38,1880.73,1846.58,1849.83,37935000,KRW
2019-10-21,1856.8,1860.51,1849.73,1858.04,20484000,KRW
2019-10-22,1868.83,1889.04,1865.82,1883.64,33480000,KRW
2019-10-23,1879.87,1884.55,1871.92,1878.2,33704000,KRW
2019-10-24,1890.48,1891.07,1867.82,1883.18,44205000,KRW
2019-10-25,1890.04,1890.76,1876.49,1885.71,31254000,KRW
2019-10-28,1892.67,1901.42,1887.49,1890.89,29177000,KRW
2019-10-29,1901.05,1902.73,1884.69,1890.64,29050000,KRW
2019-10-30,1889.69,1889.69,1873.19,1877.62,33412000,KRW
2019-10-31,1887.63,1903.92,1880.29,1880.32,37594000,KRW
2019-11-01,1883.61,1901.17,1879.52,1900.76,26356000,KRW
2019-11-04,1909.74,1926.87,1909.74,1925.58,35453000,KRW
2019-11-05,1929.52,1939.02,1924.64,1938.97,36185000,KRW
2019-11-06,1938.64,1953.64,1934.65,1939.79,42625000,KRW
2019-11-07,1936.95,1940.76,1927.81,1938.24,35126000,KRW
2019-11-08,1948.43,1950.51,1924.63,1927.88,36577000,KRW
2019-11-11,1928.92,1929.5,1909.89,1912.71,29277000,KRW
2019-11-12,1919.58,1933.75,1913.45,1933.75,23983000,KRW
2019-11-13,1923.23,1924.05,1912.26,1916.89,24861000,KRW
2019-11-14,1921.74,1937.93,1917.45,1937.93,39573000,KRW
2019-11-15,1938.24,1963.27,1933.03,1960.67,31903000,KRW
2019-11-18,1959.11,1964.58,1953.34,1961.85,26055000,KRW
2019-11-19,1952.15,1957.14,1939.53,1956.24,31528000,KRW
2019-11-20,1942.36,1950.27,1927.56,1928.75,38300000,KRW
2019-11-21,1926.14,1928.02,1892.12,1902.0,42690000,KRW
2019-11-22,1903.72,1913.09,1901.04,1909.55,43772000,KRW
2019-11-25,1926.96,1938.23,1924.16,1926.91,31022000,KRW
2019-11-26,1933.37,1946.15,1922.49,1922.6,69935000,KRW
2019-11-27,1933.74,1935.75,1919.05,1929.79,25206000,KRW
2019-11-28,1919.46,1930.47,1917.86,1918.32,26824000,KRW
2019-11-29,1923.16,1923.16,1883.15,1886.18,39150000,KRW
2019-12-02,1897.35,1905.6,1888.69,1890.76,39834000,KRW
2019-12-03,1872.62,1885.59,1866.05,1881.89,41079000,KRW
2019-12-04,1869.48,1871.86,1856.74,1867.33,47674000,KRW
2019-12-05,1878.82,1885.91,1857.09,1861.64,36732000,KRW
2019-12-06,1875.35,1889.03,1872.35,1885.84,31978000,KRW
2019-12-09,1899.65,1903.5,1891.19,1899.89,34533000,KRW
2019-12-10,1890.85,1910.71,1889.53,1907.9,27244000,KRW
2019-12-11,1906.55,1918.94,1901.4,1913.27,34672000,KRW
2019-12-12,1930.23,1949.31,1930.06,1947.13,78298000,KRW
2019-12-13,1978.06,1982.6,1969.57,1982.6,51179000,KRW
2019-12-16,1977.92,1988.89,1977.41,1981.87,38420,KRW
2019-12-17,1996.7,2016.58,1988.03,2016.03,52584,KRW
2019-12-18,2016.3,2026.95,2007.37,2016.24,41927,KRW
2019-12-19,2022.03,2028.26,2006.24,2016.54,38052,KRW
2019-12-20,2025.15,2027.3,2014.75,2024.25,37666,KRW
2019-12-23,2027.62,2029.56,2014.01,2020.92,28905,KRW
2019-12-24,2022.99,2022.99,2003.37,2006.26,29988,KRW
2019-12-26,2008.09,2014.61,1999.19,2014.61,33994,KRW
2019-12-27,2003.55,2034.88,1997.19,2022.42,40475,KRW
2019-12-30,2017.86,2024.88,2009.5,2010.91,26043,KRW
2010-01-04,3385.66,3490.56,3384.21,3481.64,59876680,LKR
2010-01-05,3481.64,3535.81,3477.58,3519.94,34303364,LKR
2010-01-06,3519.94,3545.56,3501.82,3509.36,60711120,LKR
2010-01-07,3509.36,3512.58,3451.38,3478.56,23973292,LKR
2010-01-08,3478.56,3521.58,3478.56,3514.63,26297320,LKR
2010-01-11,3514.63,3549.27,3514.63,3515.78,25931336,LKR
2010-01-12,3515.78,3520.39,3488.95,3494.62,22954338,LKR
2010-01-13,3494.62,3541.92,3494.62,3536.71,30619252,LKR
2010-01-15,3536.94,3576.84,3535.07,3563.14,32184272,LKR
2010-01-18,3564.1,3586.68,3522.38,3528.55,69750880,LKR
2010-01-19,3528.55,3532.44,3462.47,3483.3,15167104,LKR
2010-01-20,3483.3,3536.97,3479.26,3532.41,17684786,LKR
2010-01-21,3532.41,3544.66,3474.88,3519.71,24824676,LKR
2010-01-22,3519.71,3546.33,3519.68,3531.73,49689044,LKR
2010-01-25,3531.79,3576.33,3531.79,3554.45,28700208,LKR
2010-01-26,3556.36,3610.74,3556.36,3591.38,22050216,LKR
2010-01-28,3590.92,3647.8,3521.83,3636.41,39478992,LKR
2010-02-01,3636.41,3704.2,3635.34,3691.39,58882296,LKR
2010-02-02,3691.5,3735.86,3691.5,3709.13,37390148,LKR
2010-02-03,3709.02,3731.12,3689.94,3697.8,36426384,LKR
2010-02-05,3697.8,3719.16,3683.82,3706.72,71941536,LKR
2010-02-08,3706.72,3800.81,3706.72,3789.37,104527568,LKR
2010-02-09,3789.37,3799.39,3739.91,3785.28,45231240,LKR
2010-02-10,3785.28,3806.78,3769.14,3774.34,74417224,LKR
2010-02-11,3774.34,3784.35,3718.66,3724.84,61859832,LKR
2010-02-12,3724.84,3739.69,3682.9,3709.97,24009964,LKR
2010-02-15,3709.97,3748.71,3709.97,3717.51,37895364,LKR
