Date,Average,Max,Min,Standard Deviation,Variance,Positive Multiplied,Count
2017-12-27 00:00:00,0.005679349,0.005679349,0.005679349,0.0,0.0,0.005679349,1
2017-12-27 00:00:00,0.030415777,0.030415777,0.030415777,0.0,0.0,0.030415777,1
2017-12-27 00:00:00,0.034266654,0.034266654,0.034266654,0.0,0.0,0.034266654,1
2017-12-27 00:00:00,0.9274896,0.9274896,0.9274896,0.0,0.0,0.9274896,1
2017-12-27 00:00:00,0.03296986,0.03296986,0.03296986,0.0,0.0,0.03296986,1
2017-12-27 00:00:00,0.030913603,0.030913603,0.030913603,0.0,0.0,0.030913603,1
2017-12-27 00:00:00,0.1503899,0.1503899,0.1503899,0.0,0.0,0.1503899,1
2017-12-27 00:00:00,0.018201157,0.018201157,0.018201157,0.0,0.0,0.018201157,1
2017-12-27 00:00:00,0.06095207,0.06095207,0.06095207,0.0,0.0,0.06095207,1
2017-12-27 00:00:00,0.38638097,0.38638097,0.38638097,0.0,0.0,0.38638097,1
2017-12-27 00:00:00,0.074595615,0.074595615,0.074595615,0.0,0.0,0.074595615,1
2017-12-27 00:00:00,0.022343835,0.022343835,0.022343835,0.0,0.0,0.022343835,1
2017-12-27 00:00:00,0.018319009,0.018319009,0.018319009,0.0,0.0,0.018319009,1
2017-12-27 00:00:00,0.17675412,0.17675412,0.17675412,0.0,0.0,0.17675412,1
2017-12-27 00:00:00,0.28134176,0.28134176,0.28134176,0.0,0.0,0.28134176,1
2017-12-27 00:00:00,0.037921797,0.037921797,0.037921797,0.0,0.0,0.037921797,1
2017-12-27 00:00:00,0.5354431,0.5354431,0.5354431,0.0,0.0,0.5354431,1
2017-12-27 00:00:00,0.15038994,0.15038994,0.15038994,0.0,0.0,0.15038994,1
2017-12-26 00:00:00,0.008455336,0.008455336,0.008455336,0.0,0.0,0.008455336,1
2017-12-26 00:00:00,0.09776461,0.09776461,0.09776461,0.0,0.0,0.09776461,1
2017-12-26 00:00:00,0.03296986,0.03296986,0.03296986,0.0,0.0,0.03296986,1
2017-12-26 00:00:00,0.008099998,0.008099998,0.008099998,0.0,0.0,0.008099998,1
2017-12-26 00:00:00,0.01774239,0.01774239,0.01774239,0.0,0.0,0.01774239,1
2017-12-26 00:00:00,0.15038994,0.15038994,0.15038994,0.0,0.0,0.15038994,1
