,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2009-01-15,3529.5,,,1920.21,13242.96,1343.49,,2736.7,8023.31,1111.34,,1628.87,,,2742.84,2064.04,,5778.58,,426.26,,,8212.49,1511.84,1183.52,843.74,,303.55,3649.5,,,1937.73,13300.75,1358.7,,2832.3,8309.38,1145.41,,1644.46,,,2786.78,2082.51,,6045.55,,430.7,,,8326.06,1521.58,1192.45,851.59,,303.55,3515.1,,,1902.54,12904.05,1329.3,,2701.75,7997.73,1108.15,,1576.25,,,2742.84,2060.26,,5774.0,,424.16,,,7949.65,1456.72,1141.74,817.04,,303.55,3648.0,,,1912.77,13136.23,1358.7,,2832.3,8309.38,1138.47,,1576.25,,,2786.78,2082.51,,6039.6,,430.32,,,8196.24,1489.46,1159.94,841.99,,303.55,672369984.0,,,11598399488.0,0.0,863408512.0,,214276000.0,0.0,366484992.0,,9451755.0,,,38029856.0,15317296.0,,0.0,,2835514880.0,,,0.0,917949824.0,428985088.0,0.0,,0.0
2009-01-16,3550.9,,,1954.44,13255.51,1363.88,,2828.45,8230.15,1135.2,,1649.95,,,2752.16,2054.91,,5511.93,,435.2,,,8281.22,1529.33,1198.14,850.12,,305.26,3576.7,,,1984.73,13423.24,1363.88,,2835.65,8283.91,1135.79,,1663.18,,,2756.35,2064.88,,5750.81,,435.2,,,8424.59,1538.82,1202.81,858.13,,305.26,3541.6,,,1928.92,13113.45,1345.4,,2724.2,8067.47,1109.69,,1620.1,,,2742.84,2054.91,,5508.46,,426.93,,,8086.01,1490.35,1167.34,830.66,,305.26,3550.0,,,1928.92,13278.97,1349.82,,2737.0,8125.2,1120.69,,1628.87,,,2742.84,2064.04,,5750.81,,429.14,,,8215.67,1532.47,1199.2,844.45,,305.26,545853312.0,,,13297300480.0,0.0,1947060480.0,,229500000.0,0.0,335688000.0,,8070806.0,,,38876496.0,7722587.0,,0.0,,2033538944.0,,,0.0,930843392.0,441337536.0,0.0,,0.0
2009-01-19,3589.3,,,1986.67,13339.99,1350.69,,2846.2,8256.85,1150.65,,1740.41,,,2747.97,2052.06,,5280.75,,435.71,,,8032.1225,1462.9775,1151.9924999999998,816.445,,304.13,3602.0,,,2018.51,13519.18,1375.37,,2868.2,8351.68,1159.88,,1764.87,,,2766.61,2066.77,,5429.72,,439.23,,,8337.9125,1526.0925,1197.6200000000001,851.7625,,304.13,3556.0,,,1966.19,13097.5,1342.08,,2819.9,8221.84,1141.31,,1649.95,,,2747.97,2050.13,,5264.67,,430.73,,,7961.9974999999995,1453.2324999999998,1144.2925,811.0175,,304.13,3556.0,,,1971.0,13414.09,1370.89,,2828.7,8318.26,1146.09,,1649.95,,,2752.16,2054.91,,5429.72,,438.43,,,8263.64,1523.6875,1195.285,848.3425,,304.13,425344928.0,,,10940099584.0,0.0,1383803520.0,,328336000.0,0.0,370319008.0,,11066199.0,,,19069614.0,3605532.0,,0.0,,2113891968.0,,,0.0,842626736.0,401813928.0,0.0,,0.0
2009-01-20,3476.6,,,1994.11,12959.77,1344.15,,2796.6,8065.79,1126.81,,1810.27,,,2709.48,2038.32,,5258.28,,433.19,,,7949.09,1440.86,1136.61,805.22,,301.63,3563.5,,,1994.81,13160.87,1344.15,,2842.9,8190.42,1136.48,,1816.22,,,2747.97,2057.54,,5394.46,,433.19,,,8309.02,1521.85,1195.89,849.64,,301.63,3441.0,,,1956.1,12816.25,1320.69,,2758.0,7962.46,1115.07,,1740.41,,,2707.38,2036.08,,5170.76,,429.29,,,7920.66,1440.86,1136.61,804.47,,301.63,3563.5,,,1981.15,12854.4,1335.72,,2842.9,8187.14,1136.16,,1740.41,,,2747.97,2052.06,,5228.63,,430.57,,,8279.63,1520.76,1193.98,849.64,,301.63,594548480.0,,,7456500224.0,0.0,1072975488.0,,233288992.0,0.0,319532992.0,,11054378.0,,,31539272.0,6164493.0,,0.0,,2277510912.0,,,0.0,813221184.0,388639392.0,0.0,,0.0
2009-01-21,3442.8,,,1985.02,12583.63,1321.45,,2706.15,7901.64,1103.61,,1720.13,,,2705.04,2023.49,,5136.48,,431.23,,,8228.1,1507.07,1185.76,840.24,,297.55,3459.9,,,2007.91,12762.54,1334.91,,2787.3,8009.22,1118.4,,1821.81,,,2709.48,2038.6,,5342.44,,433.76,,,8286.4,1507.52,1186.43,841.72,,297.55,3409.7,,,1960.53,12439.13,1311.39,,2690.2,7829.3,1085.72,,1715.0,,,2692.43,2022.67,,5105.48,,429.29,,,7890.63,1444.9,1142.33,804.3,,297.55,3459.5,,,1965.94,12534.6,1326.68,,2777.4,7949.96,1087.43,,1810.27,,,2709.48,2038.32,,5250.15,,429.84,,,7949.17,1466.4,1156.65,806.77,,297.55,661243968.0,,,8728899584.0,0.0,951678016.0,,220067008.0,0.0,334556000.0,,9287527.0,,,31083148.0,4354555.0,,0.0,,1807748992.0,,,0.0,821530944.0,382798720.0,0.0,,0.0
2009-01-22,3486.8,,,2004.95,12657.99,1327.32,,2713.8,8051.74,1116.23,,1750.14,,,2734.41,2035.56,,5020.71,,438.27,,,8122.8,1465.49,1168.08,827.5,,298.49,3492.2,,,2009.85,12895.25,1336.78,,2744.85,8051.74,1127.35,,1753.23,,,2738.32,2035.63,,5132.16,,441.6,,,8239.33,1492.47,1187.71,839.74,,298.49,3445.7,,,1980.44,12657.1,1314.74,,2681.4,7809.89,1106.74,,1719.45,,,2705.04,2023.49,,4953.01,,434.57,,,7925.75,1444.08,1149.31,811.29,,298.49,3457.2,,,1996.09,12844.37,1332.33,,2714.7,7988.3,1125.22,,1720.13,,,2705.04,2023.49,,5132.16,,435.02,,,8224.43,1470.85,1161.95,839.74,,298.49,601185088.0,,,8828399616.0,0.0,664565504.0,,229572000.0,0.0,346827008.0,,3515674.0,,,27074456.0,5236641.0,,0.0,,3331086080.0,,,0.0,906297472.0,489707456.0,0.0,,0.0
2009-01-23,3342.7,,,1990.66,12578.6,1315.59,,2678.55,7745.25,1093.4,,1761.81,,,2705.09,2021.52,,4929.55,,433.52,,,8077.56,1477.29,1175.89,831.95,,300.48,3471.2,,,2008.79,12734.8,1321.43,,2765.55,7965.41,1105.43,,1771.63,,,2734.41,2035.56,,4985.8,,437.69,,,8187.88,1495.27,1192.64,838.61,,300.48,3342.7,,,1986.35,12469.84,1307.53,,2661.65,7745.25,1087.66,,1750.07,,,2705.09,2020.92,,4883.08,,433.25,,,7856.86,1434.08,1144.41,806.07,,300.48,3470.9,,,2001.17,12542.01,1321.43,,2705.45,7965.41,1105.43,,1750.1,,,2734.41,2035.56,,4985.8,,436.71,,,8108.79,1440.78,1148.61,822.16,,300.48,828911040.0,,,8596799488.0,0.0,544863488.0,,211288992.0,0.0,268188992.0,,3248308.0,,,29782378.0,3864480.0,,0.0,,2051138048.0,,,0.0,814858496.0,415715392.0,0.0,,0.0
2009-01-26,3418.675,,,1996.9660000000001,12866.515,1331.3700000000001,,2748.15,7682.14,1132.1480000000001,,1818.06,,,2705.75,2020.84,,4815.34,,436.73,,,8116.03,1489.46,1184.56,836.57,,298.644,3452.15,,,2009.975,13147.435,1336.0625,,2774.3625,7807.16,1138.286,,1827.15,,,2715.55,2025.17,,4957.66,,437.77,,,8278.12,1514.38,1202.94,852.53,,298.644,3366.175,,,1986.584,12789.555,1316.9875000000002,,2679.35,7671.04,1108.462,,1761.0,,,2705.09,2017.93,,4797.83,,434.7,,,7971.15,1470.81,1169.21,827.69,,298.644,3399.725,,,2003.258,13051.04,1320.4625,,2690.9,7714.26,1116.1100000000001,,1761.0,,,2705.09,2021.52,,4909.47,,435.5,,,8078.04,1479.98,1177.44,832.5,,298.644,701713104.0,,,8560739584.0,0.0,580701872.0,,216812748.0,0.0,314435187.2,,9325269.0,,,16185380.0,1918535.0,,0.0,,905657024.0,,,0.0,704643328.0,350789664.0,0.0,,0.0
2009-01-27,3444.0,,,1999.068,12962.486666666668,1336.63,,2771.35,8061.07,1145.064,,1800.99,,,2735.86,2022.41,,4972.55,,444.79,,,8174.73,1504.9,1194.41,845.71,,298.03200000000004,3445.8,,,2010.37,13284.98,1340.94,,2777.3,8115.15,1149.238,,1826.78,,,2739.43,2025.39,,4992.2,,444.79,,,8264.1,1513.21,1202.05,850.45,,298.03200000000004,3374.0,,,1986.662,12896.126666666667,1320.14,,2685.25,7782.07,1115.396,,1792.52,,,2705.75,2016.91,,4781.78,,438.96,,,8042.6,1488.81,1184.42,835.4,,298.03200000000004,3376.0,,,2003.9540000000002,13220.716666666667,1320.14,,2686.05,7782.9,1119.67,,1818.0,,,2705.75,2020.84,,4796.75,,439.69,,,8117.39,1494.12,1185.81,837.3,,298.03200000000004,659313792.0,,,8548719616.0,0.0,592648000.0,,218654000.0,0.0,329850585.6,,4086272.0,,,19431564.0,6093162.0,,0.0,,1544920960.0,,,0.0,675539264.0,335181344.0,0.0,,0.0
2009-01-28,3495.5,,,2001.17,13058.458333333334,1321.45,,2849.5,8106.29,1157.98,,1812.21,,,2747.9,2028.06,,5139.93,,448.35,,,8375.45,1558.34,1235.91,874.09,,297.42,3505.9,,,2010.7649999999999,13422.525,1339.94,,2855.4,8171.63,1160.19,,1817.41,,,2750.54,2030.71,,5179.93,,449.22,,,8446.33,1568.33,1245.98,877.86,,297.42,3417.1,,,1986.74,13002.698333333334,1320.79,,2765.6,7936.59,1122.33,,1799.68,,,2724.35,2019.29,,4975.35,,442.1,,,8175.93,1530.03,1213.24,845.73,,297.42,3451.7,,,2004.65,13390.393333333333,1339.94,,2771.1,8052.25,1123.23,,1800.99,,,2735.86,2022.41,,4975.35,,443.51,,,8175.93,1530.48,1213.84,845.73,,297.42,724879296.0,,,8536699648.0,0.0,776782016.0,,274478016.0,0.0,345265984.0,,5407891.0,,,37090448.0,3994794.0,,0.0,,2460654080.0,,,0.0,793637888.0,392354400.0,0.0,,0.0
2009-01-29,3526.2,,,2003.2720000000002,13154.43,1324.65,,2823.95,8251.24,1166.56,,1834.94,,,2770.12,2043.15,,5183.22,,435.0,,,8149.01,1507.84,1203.85,845.14,,296.808,3564.1,,,2011.16,13560.07,1336.63,,2873.85,8305.38,1179.15,,1840.49,,,2800.42,2052.52,,5234.8,,452.31,,,8373.06,1537.84,1220.72,868.89,,296.808,3506.6,,,1986.818,13109.27,1319.66,,2795.35,8138.99,1160.75,,1808.25,,,2747.9,2028.06,,5104.97,,435.0,,,8092.14,1505.7,1198.76,844.15,,296.808,3525.2,,,2005.346,13560.07,1333.62,,2849.35,8201.16,1165.82,,1812.0,,,2747.9,2028.06,,5139.99,,452.21,,,8373.06,1537.47,1217.75,868.89,,296.808,788740160.0,,,8524679680.0,0.0,869712512.0,,330752000.0,0.0,384744992.0,,10773252.0,,,62807976.0,27422466.0,,0.0,,2914403072.0,,,0.0,734116672.0,369343232.0,0.0,,0.0
2009-01-30,3540.7,,,2005.374,13278.21,1332.67,,2874.8,7994.05,1162.11,,1821.24,,,2774.14,2031.72,,5377.42,,437.69,,,8000.86,1476.42,1180.25,825.88,,296.196,3548.4,,,2011.555,13390.12,1332.67,,2881.0,8142.88,1163.76,,1844.61,,,2774.14,2046.38,,5390.83,,439.38,,,8243.95,1523.45,1216.46,851.66,,296.196,3471.6,,,1986.896,12899.57,1315.24,,2774.1,7922.39,1144.52,,1821.24,,,2753.48,2031.72,,5181.35,,432.53,,,7924.88,1472.51,1176.82,821.67,,296.196,3513.5,,,2006.0420000000001,12958.08,1324.52,,2824.05,8142.88,1147.57,,1834.94,,,2770.12,2043.15,,5181.35,,434.37,,,8149.01,1519.46,1212.31,845.69,,296.196,813095296.0,,,8512659712.0,0.0,556766976.0,,295003008.0,0.0,377035008.0,,28251580.0,,,41394224.0,6568349.0,,0.0,,1844413952.0,,,0.0,811951296.0,415150944.0,0.0,,0.0
2009-02-02,3497.4,,,2011.68,12861.49,1310.64,,2766.65,7873.98,1146.95,,1803.89,,,2771.5,2032.03,,5333.95,,427.85,,,7936.83,1494.43,1195.75,825.44,,294.36,3523.2,,,2012.74,13239.5,1330.02,,2873.45,7955.75,1170.7,,1842.77,,,2774.69,2042.47,,5433.13,,437.88,,,8053.43,1502.72,1203.53,830.78,,294.36,3480.5,,,1987.13,12733.35,1298.02,,2760.7,7795.27,1136.37,,1803.4,,,2758.36,2031.72,,5315.97,,427.85,,,7796.17,1460.51,1167.49,812.87,,294.36,3519.4,,,2008.13,13194.0,1330.02,,2872.35,7908.51,1145.87,,1821.24,,,2774.14,2031.72,,5373.38,,437.29,,,8000.62,1460.85,1168.13,823.09,,294.36,596950656.0,,,8476599808.0,0.0,540910016.0,,234936000.0,0.0,374571008.0,,6160870.0,,,27992636.0,7586203.0,,0.0,,1413805952.0,,,0.0,763511872.0,361605568.0,0.0,,0.0
2009-02-03,3508.7,,,2060.81,12776.89,1304.33,,2783.9,7825.51,1163.2,,1801.59,,,2780.29,2041.7,,5384.87,,430.69,,,8078.36,1516.3,1215.66,838.51,,283.86,3578.7,,,2060.93,13065.97,1313.49,,2831.7,8084.41,1174.28,,1808.89,,,2780.36,2041.7,,5401.15,,431.8,,,8157.13,1521.21,1218.91,842.6,,283.86,3503.3,,,2005.02,12729.04,1300.07,,2752.9,7800.8,1137.83,,1790.45,,,2759.99,2027.91,,5258.44,,427.81,,,7855.19,1479.42,1180.25,821.98,,283.86,3505.8,,,2011.77,12991.49,1311.2,,2773.5,7862.95,1152.94,,1803.89,,,2771.5,2032.03,,5335.59,,428.92,,,7936.99,1499.59,1198.79,825.69,,283.86,962466112.0,,,13440799744.0,0.0,476375008.0,,252550000.0,0.0,347703008.0,,4507594.0,,,31328816.0,8989992.0,,0.0,,2013177984.0,,,0.0,778319552.0,364349792.0,0.0,,0.0
2009-02-04,3437.9,,,2107.75,13063.89,1320.36,,2803.05,8038.94,1195.37,,1778.53,,,2768.62,2043.85,,5534.25,,433.04,,,7956.66,1515.05,1215.43,832.23,,281.44,3514.2,,,2108.26,13108.74,1320.36,,2842.2,8084.97,1195.52,,1808.2350000000001,,,2792.62,2053.63,,5543.47,,435.78,,,8197.04,1549.64,1243.68,851.85,,281.44,3428.0,,,2067.79,12975.3,1307.64,,2780.7,7863.65,1176.1,,1771.2,,,2764.32,2041.7,,5403.83,,432.37,,,7899.79,1508.87,1210.98,829.18,,281.44,3503.2,,,2068.09,13029.42,1311.88,,2780.7,7897.24,1183.22,,1802.74,,,2780.29,2041.7,,5403.83,,433.91,,,8070.32,1517.19,1215.64,837.77,,281.44,923399424.0,,,15178600448.0,0.0,581742016.0,,204148992.0,0.0,450220992.0,,4291392.5,,,28347144.0,7615476.0,,0.0,,2154168064.0,,,0.0,818408192.0,424406336.0,0.0,,0.0
2009-02-05,3428.6,,,2098.02,13178.9,1328.08,,2780.05,7949.65,1177.88,,1755.47,,,2773.49,2041.43,,5565.844999999999,,433.44,,,8063.07,1546.24,1245.11,845.85,,273.53,3460.9,,,2149.48,13492.53,1331.51,,2816.8,8093.96,1206.73,,1807.58,,,2773.49,2045.63,,5608.005,,438.02,,,8138.65,1554.37,1250.14,850.55,,273.53,3414.5,,,2082.6,13018.64,1318.79,,2754.85,7901.04,1177.88,,1751.95,,,2754.82,2033.64,,5466.295,,433.44,,,7811.7,1495.52,1199.53,819.91,,273.53,3460.3,,,2106.84,13084.79,1319.52,,2802.75,7985.53,1187.05,,1801.59,,,2768.62,2043.85,,5468.795,,433.93,,,7954.83,1498.59,1200.26,831.75,,273.53,857622272.0,,,16535199744.0,0.0,1349905024.0,,178484000.0,0.0,463561984.0,,4075191.0,,,29001352.0,9569087.0,,0.0,,1695148032.0,,,0.0,930486656.0,466472640.0,0.0,,0.0
2009-02-06,3469.9,,,2181.24,13655.04,1350.64,,2843.1,8076.62,1210.26,,1762.11,,,2771.7574999999997,2043.28,,5597.44,,444.39,,,8280.59,1591.71,1277.49,868.6,,277.54,3493.2,,,2185.09,13660.24,1351.91,,2852.5,8169.04,1210.26,,1770.16,,,2781.6225,2048.82,,5672.54,,445.51,,,8360.07,1594.26,1280.4,870.75,,277.54,3441.0,,,2102.08,13322.62,1336.52,,2778.65,8033.24,1190.67,,1755.43,,,2757.755,2035.5875,,5528.76,,437.43,,,8044.03,1545.85,1243.86,845.42,,277.54,3441.0,,,2102.08,13535.76,1337.58,,2779.35,8054.27,1199.17,,1755.47,,,2769.8374999999996,2043.245,,5533.76,,437.43,,,8056.38,1547.0,1244.43,846.09,,277.54,755564352.0,,,16085999616.0,0.0,2761761024.0,,187960992.0,0.0,570790976.0,,5988992.0,,,30306303.0,8531936.75,,0.0,,2801708032.0,,,0.0,847817152.0,382293248.0,0.0,,0.0
2009-02-09,3508.6,,,2224.71,13769.06,1342.23,,2919.9,7969.03,1202.69,,1764.9375,,,2766.56,2048.83,,5573.48,,443.475,,,8270.87,1591.56,1281.65,869.89,,282.68,3528.4,,,2238.89,13865.59,1360.94,,2926.75,8257.71,1227.73,,1771.345,,,2806.02,2058.39,,5678.05,,447.15999999999997,,,8376.56,1598.23,1286.81,875.01,,282.68,3495.8,,,2196.71,13561.54,1332.28,,2840.15,7969.03,1199.93,,1756.8925000000002,,,2766.56,2041.43,,5487.01,,440.52750000000003,,,8137.7,1576.1,1267.86,861.65,,282.68,3498.4,,,2211.32,13865.59,1360.94,,2843.05,8178.07,1224.44,,1760.4499999999998,,,2773.49,2041.43,,5597.56,,444.2025,,,8281.38,1590.74,1276.72,868.24,,282.68,745397376.0,,,19231299584.0,0.0,1793375488.0,,117635000.0,0.0,475950016.0,,5068057.25,,,34221156.0,5420486.0,,0.0,,2513915008.0,,,0.0,662390656.0,311688000.0,0.0,,0.0
2009-02-10,3488.7,,,2265.16,13880.64,1332.13,,2934.5,7945.94,1198.87,,1765.88,,,2750.05,2031.55,,5455.66,,443.17,,,7888.88,1524.73,1229.29,827.16,,277.34,3523.8,,,2266.4,13976.31,1342.27,,2957.4,8124.79,1219.76,,1771.74,,,2772.65,2051.05,,5598.91,,447.71,,,8293.17,1598.5,1286.9,868.05,,277.34,3462.9,,,2197.01,13663.41,1326.66,,2891.75,7917.27,1186.33,,1757.38,,,2745.63,2031.55,,5425.12,,441.56,,,7835.83,1520.56,1223.54,822.99,,277.34,3515.9,,,2218.49,13787.12,1342.27,,2919.7,8066.94,1215.05,,1762.11,,,2766.56,2048.83,,5596.52,,446.46,,,8269.36,1578.02,1269.48,866.87,,277.34,668299648.0,,,17258700800.0,0.0,1945340544.0,,301745984.0,0.0,468812000.0,,4761079.0,,,33894136.0,6350617.0,,0.0,,2417984000.0,,,0.0,910351360.0,485710560.0,0.0,,0.0
2009-02-11,3474.4,,,2260.82,13539.21,1324.82,,2925.7,7825.65,1190.18,,1761.93,,,2730.22,2018.49,,5429.43,,444.1,,,7939.53,1530.5,1227.05,833.74,,271.33,3474.4,,,2305.7,13600.02,1327.39,,2937.5,7993.655000000001,1193.55,,1774.09,,,2750.05,2031.55,,5563.57,,445.53,,,8042.36,1542.84,1239.92,838.22,,271.33,3409.6,,,2218.3,13363.06,1302.04,,2877.6,7801.475,1162.57,,1754.18,,,2718.54,2018.01,,5325.42,,438.36,,,7820.14,1509.35,1208.53,822.3,,271.33,3458.4,,,2230.49,13546.14,1327.39,,2933.0,7954.735,1168.42,,1765.88,,,2750.05,2031.55,,5452.51,,438.71,,,7887.05,1531.58,1231.62,827.41,,271.33,607621120.0,,,20932800512.0,0.0,3070441984.0,,243270000.0,0.0,469846016.0,,3854682.0,,,26768072.0,6538435.0,,0.0,,1889046016.0,,,0.0,813704448.0,374494560.0,0.0,,0.0
2009-02-12,3514.3,,,2248.09,13228.3,1325.42,,2893.05,7705.36,1179.84,,1749.39,,,2750.15,2018.35,,5399.36,,440.63,,,7932.76,1541.71,1242.81,835.19,,270.95,3553.7,,,2274.2,13478.66,1325.65,,2939.0,7862.52,1187.35,,1774.06,,,2750.15,2025.01,,5471.08,,444.03,,,7956.02,1542.51,1243.59,835.48,,270.95,3474.4,,,2191.89,13174.01,1315.38,,2886.55,7685.68,1162.58,,1749.39,,,2730.22,2013.58,,5390.85,,440.06,,,7662.04,1495.34,1204.38,808.06,,270.95,3475.8,,,2265.79,13439.58,1322.1,,2927.4,7842.53,1183.68,,1761.93,,,2730.22,2018.49,,5420.57,,442.7,,,7931.97,1510.17,1212.02,829.91,,270.95,815251072.0,,,17397700608.0,0.0,3138471424.0,,214712000.0,0.0,488111008.0,,2921966.0,,,25716148.0,7335488.0,,0.0,,1600308992.0,,,0.0,886948608.0,425187072.0,0.0,,0.0
2009-02-13,3559.1,,,2320.79,13554.67,1338.74,,2948.35,7779.4,1192.44,,1748.14,,,2750.77,2017.93,,5625.9,,445.77,,,7850.41,1534.36,1236.85,826.84,,269.45,3559.5,,,2323.12,13576.32,1342.76,,2969.75,7887.74,1192.48,,1761.4,,,2755.45,2018.82,,5630.14,,446.74,,,8005.96,1552.57,1250.11,839.43,,269.45,3507.1,,,2236.18,13314.02,1325.56,,2896.85,7730.27,1165.25,,1747.75,,,2746.9,2009.53,,5414.66,,442.49,,,7811.38,1530.05,1231.63,825.21,,269.45,3508.0,,,2249.18,13314.81,1326.87,,2896.95,7789.35,1179.63,,1749.39,,,2750.15,2018.35,,5414.66,,442.72,,,7933.0,1539.72,1240.81,833.95,,269.45,737761856.0,,,19971600384.0,0.0,1725675008.0,,195716992.0,0.0,574846016.0,,3344618.0,,,35708376.0,16943996.0,,0.0,,1365325952.0,,,0.0,704954112.0,293894080.0,0.0,,0.0
2009-02-16,3516.9,,,2389.39,13455.88,1342.0,,2848.5,7750.17,1175.47,,1751.98,,,2680.19,1959.28,,5796.21,,446.64,,,7627.0525,1486.585,1199.4924999999998,798.5875,,267.29,3548.8,,,2389.88,13559.82,1346.16,,2953.2,7804.24,1199.5,,1764.82,,,2750.77,2017.93,,5821.31,,447.34,,,7885.7125,1507.7575,1215.9325,823.815,,267.29,3499.7,,,2328.18,13257.35,1336.52,,2839.1,7694.73,1174.73,,1748.1,,,2680.19,1959.28,,5627.89,,442.71,,,7579.7875,1483.355,1193.23,798.18,,267.29,3548.8,,,2338.76,13559.82,1338.81,,2948.25,7732.68,1183.52,,1748.1,,,2750.77,2017.93,,5627.89,,446.67,,,7867.4725,1501.77,1208.395,822.445,,267.29,561967168.0,,,21142800384.0,0.0,1119674496.0,,244938000.0,0.0,509492000.0,,5721937.0,,,33626848.0,14624927.0,,0.0,,3228896000.0,,,0.0,854217168.0,370727344.0,0.0,,0.0
2009-02-17,3464.3,,,2319.44,12945.4,1318.04,,2770.5,7645.51,1127.19,,1744.93,,,2672.62,1956.19,,5839.63,,438.22,,,7552.6,1470.66,1187.04,789.17,,257.71,3538.5,,,2402.81,13195.51,1338.82,,2854.65,7710.43,1167.22,,1756.04,,,2680.24,1965.4,,5890.9,,444.22,,,7845.63,1492.82,1204.54,818.61,,257.71,3447.5,,,2316.93,12933.91,1311.47,,2757.3,7615.94,1121.41,,1743.05,,,2664.9,1955.19,,5756.29,,436.68,,,7502.59,1467.79,1180.43,789.17,,257.71,3507.8,,,2387.35,13195.51,1338.82,,2853.85,7690.13,1167.22,,1751.98,,,2680.19,1959.28,,5778.68,,443.67,,,7845.63,1489.12,1197.59,818.61,,257.71,959854272.0,,,19811799040.0,0.0,1535852544.0,,191432992.0,0.0,546440000.0,,12739791.0,,,33844400.0,9996346.0,,0.0,,2498514944.0,,,0.0,903971520.0,396338432.0,0.0,,0.0
2009-02-18,3413.2,,,2209.86,13016.0,1330.61,,2776.15,7534.44,1113.19,,1737.94,,,2621.01,1900.12,,5880.13,,439.6,,,7555.63,1467.97,1188.77,788.42,,249.4,3437.6,,,2295.74,13031.28,1331.63,,2806.5,7565.79,1120.65,,1753.67,,,2672.62,1956.19,,5917.36,,440.3,,,7661.56,1487.92,1204.56,796.17,,249.4,3368.1,,,2206.06,12712.33,1304.35,,2736.65,7479.18,1096.0,,1735.09,,,2613.74,1900.12,,5810.49,,435.52,,,7451.37,1454.46,1172.94,780.43,,249.4,3435.3,,,2271.26,12783.79,1312.48,,2755.15,7539.96,1111.35,,1744.93,,,2672.62,1956.19,,5844.58,,435.66,,,7546.35,1480.65,1193.89,791.06,,249.4,1029980480.0,,,16246200320.0,0.0,1440968448.0,,214159008.0,0.0,598230016.0,,67349072.0,,,37274844.0,7343457.0,,0.0,,3143962880.0,,,0.0,745321472.0,353679744.0,0.0,,0.0
2009-02-19,3448.9,,,2227.12,13023.36,1323.7,,2789.35,7557.65,1107.1,,1724.42,,,2616.93,1880.78,,6022.44,,441.62,,,7465.95,1442.82,1167.89,778.94,,249.63,3473.7,,,2247.62,13055.72,1330.82,,2802.15,7642.69,1121.27,,1740.37,,,2622.31,1906.19,,6079.3,,444.51,,,7679.01,1485.14,1201.94,797.58,,249.63,3390.2,,,2190.47,12788.08,1313.72,,2767.6,7537.56,1092.96,,1724.42,,,2594.18,1880.46,,5904.75,,439.82,,,7420.63,1442.53,1166.52,777.03,,249.63,3409.7,,,2224.49,12873.1,1330.82,,2776.7,7604.22,1109.99,,1737.94,,,2621.01,1900.12,,5904.75,,440.02,,,7555.23,1478.55,1194.31,787.91,,249.63,922474048.0,,,12984399872.0,0.0,2361824512.0,,174588000.0,0.0,641510976.0,,11493095.0,,,36161548.0,8753669.0,,0.0,,2682476032.0,,,0.0,724512576.0,355155936.0,0.0,,0.0
2009-02-20,3402.4,,,2261.48,12699.17,1296.94,,2736.45,7416.38,1065.95,,1734.41,,,2576.68,1842.24,,5969.09,,434.67,,,7365.67,1441.23,1172.71,770.05,,247.09,3450.6,,,2262.33,12816.79,1320.62,,2789.3,7554.7,1102.44,,1743.78,,,2616.93,1880.78,,6117.82,,441.93,,,7500.44,1454.39,1183.36,778.69,,247.09,3381.0,,,2206.21,12669.57,1291.41,,2709.3,7382.33,1056.34,,1723.49,,,2562.5,1841.22,,5929.14,,434.46,,,7226.29,1416.96,1153.18,754.25,,247.09,3449.6,,,2234.36,12719.14,1320.62,,2789.3,7544.07,1095.25,,1724.42,,,2616.93,1880.78,,6022.74,,440.15,,,7461.49,1427.03,1157.14,775.87,,247.09,731328256.0,,,12893800448.0,0.0,1882929536.0,,154746000.0,0.0,587441024.0,,22749400.0,,,33368738.0,8754452.0,,0.0,,2646370048.0,,,0.0,960294464.0,479516800.0,0.0,,0.0
