,Close,Close_Ret_MA_3,Sentiment,Close,Close_Ret_MA_3,Sentiment,Close,Close_Ret,Sentiment,Close,Close_Ret,Sentiment
Currency,LKR,LKR,,PKR,PKR,,BDT,BDT,,MNT,MNT,
Idx,CSE All-Share,CSE All-Share,,Karachi 100,Karachi 100,,,,,,,
11-07-2017,6748.15,0.001678212,1,44120.58,-0.004791467,1,81.395,-0.000859265,1,2394,0,0
12-07-2017,6746.1,0.000427171,1,43792.19,-0.010239988,0,81.355,-0.000491431,0,2394,0,0
13-07-2017,6738.42,-0.000978405,1,43783.55,-0.018057559,0,81.265,-0.001106263,0,2394,0,0
14-07-2017,6766.14,0.0008905,1,44337.44,0.001670111,0,80.895,-0.004553006,0,2402,0.003341688,1
17-07-2017,6741.07,-0.000243309,0,44523.21,0.005547753,0,80.745,-0.001854256,0,2407,0.002081599,1
18-07-2017,6735.04,-0.000162002,1,45636.36,0.013947374,1,80.765,0.000247693,0,2414.5,0.003115912,1
19-07-2017,6695.23,-0.003503536,0,45418.7,0.008140679,1,80.705,-0.000742896,0,2414.5,0,1
20-07-2017,6684.47,-0.00280417,0,45059.93,0.004110985,1,80.695,-0.000123908,0,2419.5,0.002070822,1
21-07-2017,6669.51,-0.003252005,0,45294.39,-0.00248844,1,80.82,0.001549043,1,2421.5,0.000826617,1
24-07-2017,6664.12,-0.001551098,0,45529.2,0.000829403,1,81.22,0.00494927,1,2424,0.001032418,1
25-07-2017,6662.34,-0.001104427,0,45917.9,0.006308252,1,81.115,-0.001292785,1,2423,-0.000412541,1
26-07-2017,6669.05,-2.27E-05,0,45908.39,0.004504785,1,80.71,-0.004992911,0,2427.5,0.001857202,1
27-07-2017,6668.86,0.000237187,0,45905.76,0.00275766,1,80.695,-0.000185851,0,2438,0.004325438,1
28-07-2017,6666.05,0.000185767,1,45912.03,-4.26E-05,1,81.325,0.007807175,1,2443.5,0.002255947,1
31-07-2017,6637.39,-0.001583083,0,46010.45,0.000740987,1,81.225,-0.001229634,1,2448.5,0.002046245,1
01-08-2017,6604.71,-0.003214794,0,46533.43,0.004548932,1,80.755,-0.005786396,1,2452.5,0.001633653,1
02-08-2017,6585.53,-0.004042336,0,46949.04,0.007480547,1,80.925,0.002105133,0,2457.5,0.002038736,1
03-08-2017,6571.48,-0.003320359,0,47084.34,0.007726608,1,80.955,0.000370714,0,2457.5,0,1
04-08-2017,6567.43,-0.001884584,0,46877.37,0.002472516,1,80.755,-0.002470508,1,2455.5,-0.000813835,1
07-08-2017,6534.955,-0.002564874,0,46465.66,-0.003432195,1,80.965,0.002600458,1,2445.5,-0.00407249,0
08-08-2017,6524.13,-0.002405878,0,45979.7,-0.007878969,0,80.98,0.000185265,1,2447,0.000613371,0
09-08-2017,6506.03,-0.003125217,0,45998.81,-0.006275187,0,80.875,-0.001296616,1,2444.5,-0.001021659,0
10-08-2017,6516.32,-0.000949728,0,45634.02,-0.005991094,0,80.855,-0.000247295,0,2442.5,-0.000818163,0
11-08-2017,6492.69,-0.001606329,0,45288.49,-0.005028856,0,80.945,0.001113104,0,2443.5,0.000409417,0
14-08-2017,6485.76,-0.001037341,0,44246.71,-0.012835127,0,80.755,-0.002347273,0,2440,-0.001432372,0
15-08-2017,6440.91,-0.003869595,0,43899.45,-0.012807742,0,80.945,0.002352795,1,2445.5,0.002254098,1
16-08-2017,6417.41,-0.003877019,0,44186.96,-0.008100726,0,81.15,0.002532584,1,2446.5,0.000408914,1
17-08-2017,6408.12,-0.004003776,0,43136.06,-0.008360672,0,81.155,6.16E-05,1,2446,-0.000204374,1
18-08-2017,6436.28,-0.000233918,0,43078.38,-0.006190305,0,81.26,0.00129382,1,2442,-0.001635323,0
21-08-2017,6420.53,0.000166578,0,42153.38,-0.015530896,0,81.19,-0.000861432,1,2442,0,0
22-08-2017,6395.32,-0.000659703,0,41983.16,-0.008949254,0,81.12,-0.000862175,0,2440,-0.000819001,0
23-08-2017,6383.27,-0.002752574,0,42910.79,-0.001138437,0,81.195,0.000924556,0,2439,-0.000409836,0
24-08-2017,6382.54,-0.001975006,0,42268.62,0.001030648,0,81.165,-0.000369481,0,2438,-0.000410004,0
25-08-2017,6409.37,0.000735035,0,42641.75,0.005319214,1,81.125,-0.000492823,1,2435,-0.001230517,0
28-08-2017,6412.37,0.00151912,1,41974.22,-0.007264007,0,81.195,0.000862866,1,2437,0.000821355,0
29-08-2017,6398.79,0.000851313,1,41233.08,-0.008161272,0,81.33,0.001662664,1,2429.5,-0.003077554,0
30-08-2017,6390.26,-0.000994261,1,41323.65,-0.010371622,0,81.225,-0.001291037,1,2429,-0.000205804,0
31-08-2017,6390.74,-0.001125244,0,41206.99,-0.006094524,0,80.795,-0.005293937,0,2429.5,0.000205846,0
01-09-2017,6389.445,-0.000486862,0,41321.432,0.000716901,0,81.305,0.006312272,0,2431.5,0.000823215,1
04-09-2017,6385.56,-0.000245186,0,41664.758,0.002754278,0,81.345,0.000491975,1,2432.5,0.000411269,1
05-09-2017,6373.295,-0.00091047,0,41779.2,0.004610883,1,81.37,0.000307333,1,2435.5,0.001233299,1
06-09-2017,6361.03,-0.001484403,0,41389.99,0.00057984,1,81.57,0.002457908,1,2437,0.00061589,1
07-09-2017,6362.18,-0.001221463,0,40958.65,-0.005663502,0,81.555,-0.000183891,1,2434,-0.001231022,1
08-09-2017,6375.86,0.000135519,0,41401.02,-0.002978945,0,82.075,0.006376065,1,2444,0.004108463,1
11-09-2017,6372.24,0.000587743,0,41126.83,-0.002081246,0,81.8,-0.003350594,1,2443,-0.000409165,1
12-09-2017,6377.38,0.000796355,1,41279.3,0.002628311,0,82.045,0.00299511,1,2447.5,0.001841998,1
13-09-2017,6372.7,-0.000164995,1,42310.12,0.007352122,1,80.795,-0.015235541,0,2455,0.003064351,1
14-09-2017,6381.46,0.000482465,1,42683.57,0.012501881,1,80.755,-0.00049508,0,2454,-0.000407332,1
15-09-2017,6402.03,0.001288057,1,42787.19,0.012075321,1,80.815,0.000742988,0,2472.5,0.007538712,1
18-09-2017,6409.65,0.00192942,1,42841.41,0.004173776,1,82.125,0.016209862,1,2476,0.001415571,1
19-09-2017,6428.07,0.002429147,1,43253.26,0.004436065,1,80.845,-0.015585997,1,2468.5,-0.003029079,1
20-09-2017,6452.91,0.00264278,1,43347.03,0.004349498,1,81.975,0.013977364,1,2463,-0.002228074,0
21-09-2017,6451.55,0.002175779,1,42775.04,-0.000471436,1,81.965,-0.000121988,0,2468.5,0.002233049,0
22-09-2017,6427.26,-3.71E-05,1,42750.19,-0.003869539,1,81.975,0.000122003,1,2470.5,0.000810209,1
25-09-2017,6412.07,-0.002113038,1,42743.65,-0.004643175,0,81.47,-0.006160415,0,2469.5,-0.000404776,1
26-09-2017,6419.61,-0.001650817,0,42666.23,-0.000848397,0,82.205,0.009021726,1,2462.5,-0.002834582,0
27-09-2017,6419.47,-0.000403091,0,42290.15,-0.003592903,0,81.955,-0.003041178,0,2461,-0.000609137,0
28-09-2017,6433.54,0.00111529,0,42362.87,-0.002968726,0,82.28,0.003965591,1,2469,0.003250711,0
29-09-2017,6438.24,0.000966836,1,42409.27,-0.001999872,0,81.955,-0.003949927,0,2466,-0.001215067,1
02-10-2017,6470.96,0.00266815,1,42018.9,-0.002129993,0,81.5,-0.005551827,0,2467.5,0.000608273,1
03-10-2017,6494.22,0.003135734,1,41115.78,-0.009867571,0,82.11,0.007484663,0,2463.5,-0.001621074,0
04-10-2017,6507.09,0.003552806,1,40461,-0.015541095,0,80.885,-0.014919011,0,2461,-0.001014816,0
05-10-2017,6518.07,0.002421224,1,40468.49,-0.012411114,0,81.395,0.006305248,0,2459,-0.000812678,0
06-10-2017,6529.05,0.001784567,1,41312.59,0.001706016,0,82.045,0.007985749,0,2461,0.000813339,0
09-10-2017,6515.84,0.000449558,1,41099.99,0.005299063,0,82.06,0.000182826,1,2461,0,1
10-10-2017,6523.68,0.000288168,1,40610.72,0.00126923,1,81.555,-0.006154034,1,2458,-0.001219017,0
11-10-2017,6559.61,0.001562528,1,40503.68,-0.00656209,1,80.895,-0.008092698,0,2461.5,0.001423922,1
12-10-2017,6621.56,0.005385003,1,40237.53,-0.007037049,0,80.875,-0.000247234,0,2459,-0.001015641,0
13-10-2017,6632.3,0.005524587,1,39846.78,-0.006305949,0,80.915,0.00049459,0,2459.5,0.000203335,1
16-10-2017,6595.94,0.001861291,1,40791.39,0.002474655,0,80.89,-0.000308966,0,2458,-0.00060988,0
17-10-2017,6572.05,-0.002494071,1,40724.96,0.004122148,1,82.435,0.019100012,1,2453,-0.002034174,0
18-10-2017,6563.755,-0.00345545,0,40733.45,0.007428666,1,82.55,0.001395039,1,2453,0,0
19-10-2017,6555.46,-0.002049282,0,41558.07,0.006274746,1,82.575,0.000302847,1,2454,0.000407664,0
20-10-2017,6572.7,3.46E-05,0,42087.89,0.011067225,1,83.1,0.006357856,1,2458,0.001629992,1
23-10-2017,6570.56,0.00034684,0,41483.54,0.006211322,1,82.89,-0.002527076,1,2454,-0.001627339,1
24-10-2017,6590.5,0.001779676,1,41291.68,-0.002078432,1,83.1,0.002533478,1,2452,-0.000814996,0
25-10-2017,6614.55,0.002119451,1,41595.32,-0.003876888,1,82.895,-0.002466907,0,2455.5,0.001427406,0
26-10-2017,6633.2,0.003167828,1,41409.49,-0.000579666,0,82.895,0,1,2455,-0.000203625,1
27-10-2017,6612.91,0.001136626,1,41105.4,-0.001485839,0,83.16,0.003196815,1,2456,0.000407332,1
30-10-2017,6607.14,-0.000370616,1,40324.32,-0.01027098,0,83.16,0,1,2455.5,-0.000203583,1
31-10-2017,6617.36,-0.00079486,0,39617.19,-0.014627145,0,82.805,-0.004268879,0,2455.5,0,1
01-11-2017,6624.2,0.000569307,0,40453.64,-0.005141547,0,83.175,0.004468329,1,2454,-0.000610874,0
02-11-2017,6621.47,0.000722777,1,40498.87,0.001565104,0,83.175,0,1,2455,0.000407498,0
03-11-2017,6616.7825,-2.88E-05,1,41064,0.012061865,1,83.175,0,1,2453.5,-0.000610998,0
06-11-2017,6602.72,-0.001081776,0,41030.77,0.004754354,1,82.84,-0.004027653,0,2456,0.001018953,1
07-11-2017,6595.89,-0.001289208,0,41049.22,0.004531551,1,83.25,0.0049493,1,2453.75,-0.000916124,0
08-11-2017,6598.26,-0.000933462,0,41259.16,0.001584929,1,82.985,-0.003183183,0,2452,-0.000713194,0
09-11-2017,6567.07,-0.001800704,0,41790.16,0.006144627,1,83.325,0.004097126,1,2451.25,-0.000305873,0
10-11-2017,6552.59,-0.002190877,0,41435.7,0.003167439,1,83.325,0,1,2450.5,-0.000305966,0
13-11-2017,6511.55,-0.004398372,0,41239.89,-0.000112556,1,83.33,6.00E-05,1,2450,-0.00020404,0
14-11-2017,6457.9,-0.005569106,0,40943.78,-0.006795907,0,83.4,0.000840034,1,2449.5,-0.000204082,0
15-11-2017,6428.83,-0.006334614,0,40662.79,-0.006256215,0,83.44,0.000479616,1,2447.5,-0.000816493,0
16-11-2017,6448.98,-0.003202117,0,40813.31,-0.003447115,0,83.475,0.000419463,1,2447.5,0,0
17-11-2017,6483.55,0.001331131,0,40844.4,-0.0007998,0,83.195,-0.003354298,0,2445,-0.00102145,0
20-11-2017,6473.87,0.002333949,1,40316.93,-0.002816902,0,83.85,0.007873069,1,2443,-0.000817996,0
21-11-2017,6567.07,0.006087954,1,40548.83,-0.002133482,0,83.85,0,1,2443.5,0.000204666,0
22-11-2017,6464.44,-0.000908216,1,40591.87,-0.00203359,0,81.425,-0.028920692,0,2445,0.000613874,1
23-11-2017,6456.11,-0.000840076,1,40266.21,-0.000403142,0,84.625,0.039299969,1,2443,-0.000817996,1
24-11-2017,6413.68,-0.007829544,0,40248.41,-0.002467803,0,84.715,0.001063516,1,2443.5,0.000204666,1
27-11-2017,6417.15,-0.002439875,0,40032.17,-0.004612494,0,84.955,0.002833028,1,2444,0.000204625,0
28-11-2017,6405.22,-0.00263004,0,39634.13,-0.005252565,0,82.035,-0.034371138,0,2443.5,-0.000204583,1
29-11-2017,6405.53,-0.000423217,0,39672.89,-0.004779231,0,82.345,0.003778875,0,2444.5,0.000409249,1
30-11-2017,6411.84,-0.000275199,0,40010.36,-0.000152915,0,82.325,-0.000242881,0,2442.5,-0.000818163,0
01-12-2017,6410.3575,0.000267424,0,40020.22,0.003243565,0,82.345,0.00024294,1,2440.5,-0.000818833,0
04-12-2017,6405.91,2.00E-05,1,40049.8,0.003163958,1,82.325,-0.000242881,0,2440,-0.000204876,0
05-12-2017,6390.55,-0.001107599,0,39945.41,-0.000540314,1,82.49,0.002004251,1,2440,0,0
06-12-2017,6380.91,-0.001533354,0,39907.32,-0.00094031,1,82.415,-0.000909201,1,2440,0,0
07-12-2017,6382.95,-0.00119552,0,38784.66,-0.010563912,0,82.485,0.00084936,1,2438,-0.000819672,0
08-12-2017,6375.21,-0.00080046,0,39080,-0.007156789,0,82.475,-0.000121234,0,2436,-0.000820345,0
11-12-2017,6357.41,-0.001228322,0,38481.7,-0.011942145,0,82.595,0.001454986,1,2438,0.000821018,0
12-12-2017,6360.36,-0.001180215,0,38525.11,-0.002188895,0,82.575,-0.000242145,1,2438,0,1
13-12-2017,6352.77,-0.001173789,0,38819.65,-0.002178716,0,82.605,0.000363306,1,2435.5,-0.001025431,0
14-12-2017,6357.04,-1.91E-05,0,38223.55,-0.002194051,0,82.665,0.000726348,1,2436,0.000205297,0
15-12-2017,6352.1,-0.000432757,0,38645.9,0.001113083,0,82.915,0.003024255,1,2428.5,-0.003078818,0
18-12-2017,6346.7,-0.000318352,0,38383.97,-0.003694615,0,82.67,-0.002954833,1,2434,0.002264772,0
19-12-2017,6325.46,-0.001657942,0,37919.42,-0.00261031,0,82.755,0.001028184,1,2434,0,0
20-12-2017,6321.36,-0.001614969,0,38208.06,-0.003756157,0,82.65,-0.001268806,0,2434,0,1
21-12-2017,6323.52,-0.001217699,0,38715.77,0.002932419,0,82.785,0.001633394,1,2434,0,0
22-12-2017,6323.74,-9.06E-05,0,39428.21,0.013100589,1,82.785,0,1,2426.5,-0.003081348,0
25-12-2017,6343.66,0.001175508,0,39501.365,0.011181745,1,82.805,0.00024159,1,2427,0.000206058,0
26-12-2017,6350.3,0.001410513,1,39525.75,0.006958174,1,82.795,-0.000120766,1,2426,-0.000412031,0
27-12-2017,6359.06,0.001858737,1,40146.73,0.006061163,1,82.805,0.00012078,1,2426,0,0
28-12-2017,6364.34,0.001085496,1,40371.31,0.007307357,1,82.775,-0.000362297,0,2426,0,0
29-12-2017,6369.26,0.000994277,1,40471.48,0.007928656,1,82.775,0,0,2426,0,0
01-01-2018,6400.7675,0.002183392,1,40711.04,0.004664809,1,82.795,0.000241619,0,2426.5,0.000206101,1
02-01-2018,6411.27,0.002453561,1,41486.87,0.00915248,1,82.795,0,1,2427.5,0.000412116,1
03-01-2018,6463.5,0.004911406,1,41544.27,0.008786598,1,82.795,0,1,2427.5,0,1
04-01-2018,6459.66,0.003064435,1,41908.71,0.009737631,1,82.805,0.00012078,1,2427.5,0,1
05-01-2018,6514.73,0.005359234,1,42523.99,0.008279111,1,82.825,0.000241531,1,2427.5,0,0
08-01-2018,6540.51,0.003962766,1,43112.12,0.012428103,1,82.855,0.000362209,1,2427.5,0,0
09-01-2018,6527.14,0.003479407,1,42814.34,0.007201625,1,82.865,0.000120693,1,2431.5,0.001647786,1
10-01-2018,6502.96,-0.000597176,1,43630.74,0.008663939,1,82.865,0,1,2431,-0.000205634,1
11-01-2018,6496.23,-0.00226121,1,43395.28,0.002254872,1,82.875,0.000120678,1,2431,0,1
12-01-2018,6473.62,-0.002739975,0,42933.72,0.001011848,1,82.915,0.000482655,1,2431,0,0
15-01-2018,6454.1125,-0.002509592,0,42347.49,-0.009895712,0,82.895,-0.000241211,1,2428.5,-0.001028383,0
16-01-2018,6447.61,-0.002500454,0,42939.68,-0.003435473,0,82.805,-0.001085711,0,2426.5,-0.000823554,0
17-01-2018,6439.34,-0.001767842,0,43358.97,0.003364796,0,82.885,0.000966125,0,2427.5,0.000412116,0
18-01-2018,6410.11,-0.002276476,0,43580.88,0.009622221,1,82.925,0.000482596,1,2425,-0.001029866,0
19-01-2018,6410.11,-0.001940644,0,44178.83,0.009534355,1,82.965,0.000482364,1,2420.5,-0.00185567,0
22-01-2018,6421.4,-0.000926002,0,44897.69,0.011703344,1,83.085,0.001446393,1,2419.5,-0.000413138,0
23-01-2018,6418.05,0.000413196,0,44907.2,0.010067959,1,83.005,-0.000962869,1,2424.5,0.002066543,0
24-01-2018,6440.77,0.001593201,1,45063.21,0.006652487,1,83.005,0,1,2420,-0.001856053,0
25-01-2018,6448.21,0.001391155,1,44816.71,-0.000594742,1,82.995,-0.000120475,0,2419.5,-0.000206612,1
26-01-2018,6456.04,0.001969816,1,44551.13,-0.002640652,1,83.005,0.000120489,1,2419,-0.000206654,0
29-01-2018,6453.95,0.000681901,1,44457.3,-0.004500709,0,82.995,-0.000120475,0,2424,0.00206697,1
30-01-2018,6476.41,0.001456867,1,44233.11,-0.004358283,0,82.995,0,1,2424,0,1
31-01-2018,6487.43,0.00161929,1,44049.05,-0.003770024,0,82.995,0,0,2424,0,1
01-02-2018,6498.45,0.002293423,1,44255.48,-0.001505862,0,83.005,0.000120489,1,2424.5,0.000206271,1
02-02-2018,6520.46,0.002262397,1,44301.2,0.000519441,0,82.995,-0.000120475,1,2414.5,-0.004124562,0
05-02-2018,6514.52,0.001391551,1,43989.4325,-0.00043933,0,83.075,0.000963913,1,2413.5,-0.000414164,0
06-02-2018,6512.54,0.000724015,1,43885.51,-0.002788933,0,82.915,-0.001925971,0,2408.5,-0.00207168,0
07-02-2018,6507.25,-0.000675731,1,44096.49,-0.001530794,0,83.005,0.001085449,1,2408.5,0,0
08-02-2018,6542.9,0.001454096,1,43679.87,-0.002334284,0,83.005,0,0,2411.5,0.001245589,0
09-02-2018,6572.29,0.003052706,1,43808.8,-0.000562902,0,83.005,0,1,2413.5,0.000829359,1
12-02-2018,6542.99,0.001837428,1,43515.08,-0.004400268,0,83.14,0.001626408,1,2398.5,-0.00621504,0
13-02-2018,6537.625,-0.00026206,1,43690.36,9.17E-05,0,82.975,-0.001984604,0,2396.5,-0.000833854,0
14-02-2018,6532.26,-0.002032902,0,43353.04,-0.003465752,0,83.14,0.001988551,1,2398.5,0.00083455,0
15-02-2018,6553.21,0.000522188,0,42942.35,-0.004388607,0,83.005,-0.001623767,0,2398.5,0,1
16-02-2018,6563.69,0.00132858,0,43627.1,-0.000416018,0,83.005,0,1,2396,-0.001042318,0
19-02-2018,6565.63,0.001700647,1,43572.67,0.001741675,0,83.055,0.000602373,0,2397.5,0.000626043,0
20-02-2018,6577.84,0.001251489,1,43294.95,0.002774819,1,83.035,-0.000240804,1,2397.5,0,0
21-02-2018,6598.73,0.001777021,1,42919.78,-0.005428928,0,83.02,-0.000180647,1,2397.5,0,1
22-02-2018,6571.54,0.000305003,1,43528.51,-0.000285398,0,83.005,-0.000180679,0,2398,0.000208551,1
23-02-2018,6575.39,-0.000119605,1,43267.2,-0.000161889,0,83.005,0,0,2396,-0.000834028,0
26-02-2018,6560.32,-0.00194217,0,42911.02,-1.74E-05,0,83.015,0.000120475,0,2393,-0.001252087,0
27-02-2018,6559.42,-0.000614403,0,42994.96,-0.004093051,0,83.045,0.00036138,1,2392,-0.000417885,0
28-02-2018,6551.78,-0.001197935,0,43239.44,-0.000196571,0,83.015,-0.00036125,1,2392,0,0
01-03-2018,6554.4,-0.000300678,0,43510.39,0.00463622,1,83.025,0.00012046,1,2396,0.001672241,1
02-03-2018,6557.02,-0.000121705,0,43740.49,0.00574697,1,83.025,0,0,2397,0.000417362,1
05-03-2018,6552.81,5.25E-05,0,43829.07,0.004526596,1,83.035,0.000120446,1,2396,-0.000417188,1
06-03-2018,6533.46,-0.001065087,0,43705.1,0.00149501,1,83.025,-0.000120431,1,2396.5,0.000208681,1
07-03-2018,6503.86,-0.002708505,0,43441.18,-0.002280672,1,83.025,0,1,2396.5,0,0
08-03-2018,6521.24,-0.001603732,0,43072.74,-0.005782832,0,83.005,-0.000240891,0,2397,0.000208638,1
09-03-2018,6551.19,0.000911473,0,43011.26,-0.005315787,0,83.035,0.000361424,1,2395.5,-0.000625782,0
12-03-2018,6547.73,0.002245599,1,43410.93,-0.000205496,0,83.005,-0.000361293,0,2394.5,-0.000417449,0
13-03-2018,6554.83,0.001716294,1,43618.07,0.004212158,0,83.025,0.000240949,1,2395.5,0.000417624,0
14-03-2018,6519.48,-0.001612258,1,43407.72,0.003080428,1,83.005,-0.000240891,0,2395.5,0,1
15-03-2018,6500.99,-0.00238158,0,43495.07,0.000653794,1,83.18,0.002108307,1,2397,0.000626174,1
16-03-2018,6509.46,-0.002308736,0,43363.21,-0.001947279,1,83.025,-0.001863429,1,2398,0.000417188,1
19-03-2018,6493.63,-0.001321694,0,43539.6,0.001016147,0,83.025,0,1,2398,0,1
20-03-2018,6462.5,-0.001974299,0,44309.74,0.006241464,1,83.005,-0.000240891,0,2398,0,1
21-03-2018,6445.97,-0.003261203,0,44645.95,0.009781241,1,83.025,0.000240949,1,2398.5,0.000208507,1
22-03-2018,6451.51,-0.002164104,0,45030.22,0.011294346,1,83.015,-0.000120446,0,2398.5,0,1
23-03-2018,6443.75,-0.000967067,0,45043.5575,0.005496988,1,83.045,0.00036138,1,2398,-0.000208464,1
26-03-2018,6448.6,0.000136433,0,45083.57,0.00326385,1,83.045,0,1,2398.5,0.000208507,1
27-03-2018,6440.43,-0.000572365,0,45004.19,-0.000192078,1,84.005,0.011559998,1,2398,-0.000208464,0
28-03-2018,6440.2,-0.000183329,0,45172.99,0.000959446,1,83.035,-0.011546932,1,2390.5,-0.003127606,0
29-03-2018,6476.78,0.001459098,1,45489.62,0.00299977,1,83.035,0,1,2395.5,0.002091613,0
30-03-2018,6470.06,0.001535561,1,45560.3,0.0041046,1,83.045,0.000120431,0,2390,-0.002295972,0
02-04-2018,6449.9,0.000508835,1,45741.43,0.004179549,1,83.045,0,1,2390,0,0
03-04-2018,6458.33,-0.000948815,1,46013.34,0.003824624,1,83.005,-0.000481667,0,2390.5,0.000209205,0
04-04-2018,6444.41,-0.001321417,0,46103.61,0.003960645,1,83,-6.02E-05,0,2392.5,0.000836645,1
05-04-2018,6474.7,0.001283946,0,46560.82,0.005941112,1,83.025,0.000301205,0,2392.5,0,1
06-04-2018,6455.32,-0.000149449,0,46637.62,0.00450943,1,83.045,0.000240891,1,2390.5,-0.000835946,1
09-04-2018,6431.1,-0.000681645,1,46580.62,0.003448092,1,82.95,-0.001143958,0,2394.5,0.00167329,1
10-04-2018,6439.83,-0.001795889,0,46476.73,-0.00060102,1,83.045,0.001145268,1,2390,-0.001879307,0
11-04-2018,6451.17,-0.000211187,0,46486.49,-0.001080839,1,83.04,-6.02E-05,0,2394,0.00167364,1
12-04-2018,6483.92,0.00273166,1,46331.71,-0.0017833,0,83.005,-0.000421484,1,2391,-0.001253133,0
13-04-2018,6487.05,0.002440082,1,46071.86,-0.002909347,0,83.025,0.000240949,0,2396,0.002091175,1
16-04-2018,6496.44,0.00233561,1,45682.24,-0.005798276,0,83.005,-0.000240891,0,2397,0.000417362,1
17-04-2018,6544.25,0.003096549,1,45801.73,-0.003816527,0,83.015,0.000120475,1,2396,-0.000417188,1
18-04-2018,6551.83,0.003321728,1,45478.63,-0.004298477,0,83.055,0.000481841,1,2396,0,1
19-04-2018,6528.57,0.001655844,1,45387.77,-0.002145501,0,83.045,-0.000120402,1,2393,-0.001252087,0
20-04-2018,6540.97,-0.00016418,1,45259.34,-0.003960599,0,84.55,0.018122705,1,2397,0.001671542,1
23-04-2018,6525.17,-0.001355451,1,45371.95,-0.000779791,0,84.55,0,1,2397,0,1
24-04-2018,6516.71,-0.000604239,0,45876.7,0.003594401,0,84.6,0.000591366,1,2398.5,0.000625782,1
25-04-2018,6533.63,-0.000371887,0,45718.34,0.003386986,1,84.6,0,1,2398.5,0,1
26-04-2018,6521.74,-0.00017331,0,45460.87,0.000680399,1,84.6,0,1,2402,0.001459245,1
27-04-2018,6531.06,0.000735218,1,45542.78,-0.00242725,1,84.6,0,0,2403,0.00041632,1
30-04-2018,6533.22,-2.00E-05,1,45488.86,-0.001671276,0,84.6,0,0,2403.5,0.000208073,1
01-05-2018,6533.94,0.000623333,1,45342.615,-0.000865712,0,84.6,0,0,2403,-0.00020803,1
02-05-2018,6518.64,-0.000633562,0,45196.37,-0.002541412,0,84.725,0.001477541,1,2401,-0.000832293,0
03-05-2018,6523.88,-0.000475855,0,44746.63,-0.005463698,0,84.725,0,1,2403,0.000832986,0
04-05-2018,6506.74,-0.001388347,0,44536.91,-0.005954322,0,83.025,-0.020064916,0,2403,0,1
07-05-2018,6490.8625,-0.001421195,0,44378.52,-0.00606467,0,84.725,0.02047576,1,2402.5,-0.000208073,1
08-05-2018,6485.57,-0.001960937,0,44066.96,-0.005087908,0,84.725,0,1,2402,-0.000208117,0
09-05-2018,6483.65,-0.00118386,0,43795,-0.005582802,0,84.725,0,1,2399.5,-0.001040799,0
10-05-2018,6479.71,-0.000573034,0,43855.78,-0.003934734,0,84.725,0,0,2403,0.001458637,1
11-05-2018,6478.87,-0.000344453,0,43594.79,-0.003578261,0,83.155,-0.01853054,0,2400,-0.001248439,0
14-05-2018,6444.96,-0.001990418,0,42498.86,-0.00990076,0,84.175,0.01226625,0,2400,0,1
15-05-2018,6456.32,-0.001200318,0,42459.53,-0.010671849,0,84.8,0.007425007,1,2401,0.000416667,0
16-05-2018,6483.47,0.000244621,0,42301.2,-0.009931137,0,84.8,0,1,2401,0,1
17-05-2018,6473.18,0.001460229,1,41869.65,-0.004952079,0,84.8,0,1,2403.5,0.001041233,1
18-05-2018,6492.06,0.001844906,1,41623.52,-0.006603094,0,84.8,0,0,2403.5,0,1
21-05-2018,6466.07,-0.000891272,1,41648.65,-0.005158858,0,83.785,-0.01196934,0,2400,-0.00145621,0
22-05-2018,6472.25,-4.36E-05,1,42744.82,0.007014908,0,83.765,-0.000238706,0,2407.5,0.003125,1
23-05-2018,6465.48,-0.001364533,0,42772.25,0.009188307,1,84.5,0.008774548,0,2413.5,0.002492212,1
24-05-2018,6472.21,0.000316889,0,42536.16,0.007147158,1,84.5,0,1,2415,0.000621504,1
25-05-2018,6467.8,-0.000228822,0,42074.09,-0.005246993,1,84.5,0,1,2408.5,-0.002691511,1
28-05-2018,6453.41,-0.000621777,0,42138.57,-0.004950053,0,84.5,0,0,2412,0.001453187,0
29-05-2018,6437.195,-0.001806289,0,42622.74,0.00071983,0,83.785,-0.008461538,0,2410,-0.000829187,0
30-05-2018,6420.98,-0.002418816,0,42546.48,0.003744432,0,84.5,0.008533747,1,2412,0.000829876,1
31-05-2018,6398.44,-0.002847316,0,42846.64,0.005585212,1,84.5,0,1,2411,-0.000414594,0
01-06-2018,6401.03,-0.001874845,0,42912.81,0.002270011,1,84.65,0.001775148,1,2411.5,0.000207383,1
04-06-2018,6394.93,-0.001352851,0,43268.29,0.005627664,1,84.65,0,1,2411.5,0,0
05-06-2018,6409.51,0.000577249,0,43702.58,0.006621754,1,83.795,-0.010100413,0,2409.5,-0.000829359,0
06-06-2018,6399.91,-5.69E-05,0,44144.2,0.009475347,1,84.65,0.010203473,1,2412,0.00103756,1
07-06-2018,6363.62,-0.001629412,0,43948.11,0.005233411,1,84.65,0,1,2413.5,0.000621891,1
08-06-2018,6354.92,-0.002845104,0,43943.8725,0.001855557,1,84.65,0,1,2412,-0.000621504,1
11-06-2018,6352.61,-0.002467012,0,43931.16,-0.001609248,1,84.525,-0.001476669,0,2416,0.001658375,1
12-06-2018,6348.53,-0.000790967,0,43228.9,-0.005457058,0,84.525,0,0,2414.5,-0.000620861,1
