,accuracy,args,target_market,feature_used
0,0.603448275862069,"{'alpha': 0.11, 'fit_intercept': True, 'normalize': True, 'tol': 0.026000000000000002, 'solver': 'sag'}",BDT,VND
0,0.5957854406130269,"{'alpha': 0.11, 'fit_intercept': True, 'normalize': True, 'tol': 0.036000000000000004, 'solver': 'auto'}",BDT,VND
0,0.5957854406130269,"{'alpha': 0.11, 'fit_intercept': True, 'normalize': True, 'tol': 0.021, 'solver': 'auto'}",BDT,VND
0,0.5957854406130269,"{'alpha': 0.11, 'fit_intercept': True, 'normalize': True, 'tol': 0.031, 'solver': 'auto'}",BDT,VND
0,0.5957854406130269,"{'alpha': 0.11, 'fit_intercept': True, 'normalize': True, 'tol': 0.07100000000000001, 'solver': 'auto'}",BDT,VND
0,0.5957854406130269,"{'alpha': 0.11, 'fit_intercept': True, 'normalize': True, 'tol': 0.051000000000000004, 'solver': 'auto'}",BDT,VND
0,0.5957854406130269,"{'alpha': 0.11, 'fit_intercept': True, 'normalize': True, 'tol': 0.016, 'solver': 'sag'}",BDT,VND
0,0.6015325670498084,"{'alpha': 0.11, 'fit_intercept': True, 'normalize': True, 'tol': 0.046, 'solver': 'sag'}",BDT,VND
0,0.6015325670498084,"{'alpha': 0.11, 'fit_intercept': True, 'normalize': True, 'tol': 0.036000000000000004, 'solver': 'sag'}",BDT,VND
0,0.5957854406130269,"{'alpha': 0.11, 'fit_intercept': True, 'normalize': True, 'tol': 0.066, 'solver': 'auto'}",BDT,VND
0,0.6053639846743295,"{'alpha': 0.11, 'fit_intercept': True, 'normalize': True, 'tol': 0.041, 'solver': 'sag'}",BDT,VND
0,0.6015325670498084,"{'alpha': 0.11, 'fit_intercept': True, 'normalize': True, 'tol': 0.051000000000000004, 'solver': 'sag'}",BDT,VND
0,0.5957854406130269,"{'alpha': 0.11, 'fit_intercept': True, 'normalize': True, 'tol': 0.081, 'solver': 'auto'}",BDT,VND
0,0.5957854406130269,"{'alpha': 0.11, 'fit_intercept': True, 'normalize': True, 'tol': 0.056, 'solver': 'auto'}",BDT,VND
0,0.5957854406130269,"{'alpha': 0.11, 'fit_intercept': True, 'normalize': True, 'tol': 0.046, 'solver': 'auto'}",BDT,VND
0,0.5957854406130269,"{'alpha': 0.11, 'fit_intercept': True, 'normalize': True, 'tol': 0.041, 'solver': 'auto'}",BDT,VND
